participant_id,age,gender,locale,localeOrder,trialN,set_size,targetPos,targetColor,rt,answer,correct,display_device_name,display_res_x,display_res_y,display_refresh_rate,response_device_name,display_distance,block_id,trial_id,trial_n,target_pos_x,target_pos_y,target_color_hsv
1,25,f,Web from home,3,37,2,0,120,570,d,1,,,,,,,8,181,13,-7.5,0,"HSV 120,1,1"
1,25,f,Web from home,3,38,2,1,120,354,h,1,,,,,,,8,182,14,-4.5,0,"HSV 120,1,1"
1,25,f,Web from home,3,39,2,0,120,322,d,1,,,,,,,8,183,15,-7.5,0,"HSV 120,1,1"
1,25,f,Web from home,3,40,2,1,120,351,h,1,,,,,,,8,184,16,-4.5,0,"HSV 120,1,1"
1,25,f,Web from home,3,41,2,0,120,330,d,1,,,,,,,8,185,17,-7.5,0,"HSV 120,1,1"
1,25,f,Web from home,3,42,2,1,120,337,h,1,,,,,,,8,186,18,-4.5,0,"HSV 120,1,1"
1,25,f,Web from home,3,43,2,0,120,322,d,1,,,,,,,8,187,19,-7.5,0,"HSV 120,1,1"
1,25,f,Web from home,3,44,2,1,120,309,h,1,,,,,,,8,188,20,-4.5,0,"HSV 120,1,1"
1,25,f,Web from home,3,45,2,1,120,338,h,1,,,,,,,8,189,21,-4.5,0,"HSV 120,1,1"
1,25,f,Web from home,3,46,2,0,120,323,d,1,,,,,,,8,190,22,-7.5,0,"HSV 120,1,1"
1,25,f,Web from home,3,47,2,1,120,324,h,1,,,,,,,8,191,23,-4.5,0,"HSV 120,1,1"
1,25,f,Web from home,3,48,2,0,120,353,d,1,,,,,,,8,192,24,-7.5,0,"HSV 120,1,1"
1,25,f,Web from home,3,49,2,0,240,576,d,1,,,,,,,9,193,1,-7.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,50,2,1,240,382,h,1,,,,,,,9,194,2,-4.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,51,2,1,240,322,h,1,,,,,,,9,195,3,-4.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,52,2,0,240,317,d,1,,,,,,,9,196,4,-7.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,53,2,1,240,302,h,1,,,,,,,9,197,5,-4.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,54,2,0,240,312,d,1,,,,,,,9,198,6,-7.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,55,2,1,240,260,h,1,,,,,,,9,199,7,-4.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,56,2,0,240,252,d,1,,,,,,,9,200,8,-7.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,57,2,0,240,303,h,0,,,,,,,9,201,9,-7.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,58,2,1,240,362,h,1,,,,,,,9,202,10,-4.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,59,2,0,240,323,d,1,,,,,,,9,203,11,-7.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,60,2,1,240,303,h,1,,,,,,,9,204,12,-4.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,61,2,0,240,323,d,1,,,,,,,9,205,13,-7.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,62,2,1,240,353,h,1,,,,,,,9,206,14,-4.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,63,2,0,240,298,d,1,,,,,,,9,207,15,-7.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,64,2,1,240,310,h,1,,,,,,,9,208,16,-4.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,65,2,1,240,506,h,1,,,,,,,9,209,17,-4.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,66,2,0,240,354,d,1,,,,,,,9,210,18,-7.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,67,2,1,240,351,h,1,,,,,,,9,211,19,-4.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,68,2,0,240,375,d,1,,,,,,,9,212,20,-7.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,69,2,0,240,445,d,1,,,,,,,9,213,21,-7.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,70,2,1,240,319,h,1,,,,,,,9,214,22,-4.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,71,2,0,240,329,d,1,,,,,,,9,215,23,-7.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,72,2,1,240,319,h,1,,,,,,,9,216,24,-4.5,0,"HSV 240,1,1"
1,25,f,Web from home,3,73,2,0,60,502,d,1,,,,,,,10,217,1,-7.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,74,2,1,60,369,h,1,,,,,,,10,218,2,-4.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,75,2,0,60,271,d,1,,,,,,,10,219,3,-7.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,76,2,1,60,297,h,1,,,,,,,10,220,4,-4.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,77,2,0,60,269,d,1,,,,,,,10,221,5,-7.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,78,2,1,60,265,h,1,,,,,,,10,222,6,-4.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,79,2,1,60,384,h,1,,,,,,,10,223,7,-4.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,80,2,0,60,355,d,1,,,,,,,10,224,8,-7.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,81,2,1,60,282,h,1,,,,,,,10,225,9,-4.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,82,2,0,60,351,d,1,,,,,,,10,226,10,-7.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,83,2,0,60,406,d,1,,,,,,,10,227,11,-7.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,84,2,1,60,312,h,1,,,,,,,10,228,12,-4.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,85,2,1,60,362,h,1,,,,,,,10,229,13,-4.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,86,2,0,60,324,d,1,,,,,,,10,230,14,-7.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,87,2,0,60,369,d,1,,,,,,,10,231,15,-7.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,88,2,1,60,312,h,1,,,,,,,10,232,16,-4.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,89,2,0,60,364,d,1,,,,,,,10,233,17,-7.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,90,2,1,60,254,h,1,,,,,,,10,234,18,-4.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,91,2,1,60,353,h,1,,,,,,,10,235,19,-4.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,92,2,0,60,329,h,0,,,,,,,10,236,20,-7.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,93,2,1,60,403,h,1,,,,,,,10,237,21,-4.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,94,2,0,60,281,d,1,,,,,,,10,238,22,-7.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,95,2,0,60,384,d,1,,,,,,,10,239,23,-7.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,96,2,1,60,345,h,1,,,,,,,10,240,24,-4.5,0,"HSV 60,1,1"
1,25,f,Web from home,3,97,2,1,360,510,h,1,,,,,,,11,241,1,-4.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,98,2,0,360,334,d,1,,,,,,,11,242,2,-7.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,99,2,0,360,318,d,1,,,,,,,11,243,3,-7.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,100,2,1,360,378,h,1,,,,,,,11,244,4,-4.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,101,2,1,360,322,h,1,,,,,,,11,245,5,-4.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,102,2,0,360,314,d,1,,,,,,,11,246,6,-7.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,103,2,1,360,373,h,1,,,,,,,11,247,7,-4.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,104,2,0,360,357,d,1,,,,,,,11,248,8,-7.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,105,2,1,360,370,d,0,,,,,,,11,249,9,-4.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,106,2,0,360,412,d,1,,,,,,,11,250,10,-7.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,107,2,0,360,298,h,0,,,,,,,11,251,11,-7.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,108,2,1,360,378,h,1,,,,,,,11,252,12,-4.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,109,2,0,360,329,d,1,,,,,,,11,253,13,-7.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,110,2,1,360,338,h,1,,,,,,,11,254,14,-4.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,111,2,0,360,358,d,1,,,,,,,11,255,15,-7.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,112,2,1,360,375,h,1,,,,,,,11,256,16,-4.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,113,2,0,360,334,d,1,,,,,,,11,257,17,-7.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,114,2,1,360,400,h,1,,,,,,,11,258,18,-4.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,115,2,0,360,364,d,1,,,,,,,11,259,19,-7.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,116,2,1,360,368,h,1,,,,,,,11,260,20,-4.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,117,2,0,360,486,d,1,,,,,,,11,261,21,-7.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,118,2,1,360,338,h,1,,,,,,,11,262,22,-4.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,119,2,0,360,382,d,1,,,,,,,11,263,23,-7.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,120,2,1,360,342,h,1,,,,,,,11,264,24,-4.5,0,"HSV 360,1,1"
1,25,f,Web from home,3,121,2,0,180,666,d,1,,,,,,,12,265,1,-7.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,122,2,1,180,308,h,1,,,,,,,12,266,2,-4.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,123,2,1,180,373,h,1,,,,,,,12,267,3,-4.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,124,2,0,180,317,d,1,,,,,,,12,268,4,-7.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,125,2,0,180,442,d,1,,,,,,,12,269,5,-7.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,126,2,1,180,288,h,1,,,,,,,12,270,6,-4.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,127,2,1,180,434,h,1,,,,,,,12,271,7,-4.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,128,2,0,180,418,d,1,,,,,,,12,272,8,-7.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,129,2,0,180,390,d,1,,,,,,,12,273,9,-7.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,130,2,1,180,355,h,1,,,,,,,12,274,10,-4.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,131,2,0,180,357,d,1,,,,,,,12,275,11,-7.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,132,2,1,180,294,h,1,,,,,,,12,276,12,-4.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,133,2,0,180,337,d,1,,,,,,,12,277,13,-7.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,134,2,1,180,323,h,1,,,,,,,12,278,14,-4.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,135,2,1,180,399,h,1,,,,,,,12,279,15,-4.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,136,2,0,180,363,d,1,,,,,,,12,280,16,-7.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,137,2,1,180,341,h,1,,,,,,,12,281,17,-4.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,138,2,0,180,328,d,1,,,,,,,12,282,18,-7.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,139,2,1,180,323,h,1,,,,,,,12,283,19,-4.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,140,2,0,180,319,d,1,,,,,,,12,284,20,-7.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,141,2,0,180,328,h,0,,,,,,,12,285,21,-7.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,142,2,1,180,365,h,1,,,,,,,12,286,22,-4.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,143,2,0,180,319,d,1,,,,,,,12,287,23,-7.5,0,"HSV 180,1,1"
1,25,f,Web from home,3,144,2,1,180,348,h,1,,,,,,,12,288,24,-4.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,1,2,0,360,1553,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,289,1,-7.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,2,2,1,360,1039,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,290,2,-4.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,3,2,1,360,1109,d,0,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,291,3,-4.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,4,2,0,360,794,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,292,4,-7.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,5,2,0,360,543,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,293,5,-7.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,6,2,1,360,444,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,294,6,-4.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,7,2,0,360,409,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,295,7,-7.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,8,2,1,360,378,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,296,8,-4.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,9,2,0,360,352,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,297,9,-7.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,10,2,1,360,300,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,298,10,-4.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,11,2,0,360,282,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,299,11,-7.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,12,2,1,360,255,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,300,12,-4.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,13,2,0,360,252,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,301,13,-7.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,14,2,1,360,253,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,302,14,-4.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,15,2,1,360,225,d,0,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,303,15,-4.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,16,2,0,360,376,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,304,16,-7.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,17,2,1,360,303,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,305,17,-4.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,18,2,0,360,301,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,306,18,-7.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,19,2,1,360,290,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,307,19,-4.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,20,2,0,360,275,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,308,20,-7.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,21,2,0,360,267,h,0,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,309,21,-7.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,22,2,1,360,531,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,310,22,-4.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,23,2,0,360,316,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,311,23,-7.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,24,2,1,360,324,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,13,312,24,-4.5,0,"HSV 360,1,1"
1,25,f,Keyboard,1,25,2,0,300,1020,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,313,1,-7.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,26,2,1,300,959,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,314,2,-4.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,27,2,0,300,329,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,315,3,-7.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,28,2,1,300,303,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,316,4,-4.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,29,2,0,300,279,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,317,5,-7.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,30,2,1,300,349,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,318,6,-4.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,31,2,0,300,317,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,319,7,-7.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,32,2,1,300,294,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,320,8,-4.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,33,2,1,300,297,d,0,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,321,9,-4.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,34,2,0,300,417,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,322,10,-7.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,35,2,0,300,433,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,323,11,-7.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,36,2,1,300,332,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,324,12,-4.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,37,2,1,300,339,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,325,13,-4.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,38,2,0,300,325,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,326,14,-7.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,39,2,0,300,413,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,327,15,-7.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,40,2,1,300,314,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,328,16,-4.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,41,2,1,300,373,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,329,17,-4.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,42,2,0,300,347,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,330,18,-7.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,43,2,0,300,437,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,331,19,-7.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,44,2,1,300,308,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,332,20,-4.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,45,2,1,300,338,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,333,21,-4.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,46,2,0,300,320,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,334,22,-7.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,47,2,1,300,366,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,335,23,-4.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,48,2,0,300,306,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,14,336,24,-7.5,0,"HSV 300,1,1"
1,25,f,Keyboard,1,49,2,0,180,881,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,337,1,-7.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,50,2,1,180,657,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,338,2,-4.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,51,2,0,180,323,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,339,3,-7.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,52,2,1,180,276,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,340,4,-4.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,53,2,1,180,288,d,0,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,341,5,-4.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,54,2,0,180,343,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,342,6,-7.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,55,2,1,180,340,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,343,7,-4.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,56,2,0,180,372,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,344,8,-7.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,57,2,0,180,368,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,345,9,-7.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,58,2,1,180,361,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,346,10,-4.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,59,2,1,180,304,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,347,11,-4.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,60,2,0,180,349,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,348,12,-7.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,61,2,0,180,374,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,349,13,-7.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,62,2,1,180,290,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,350,14,-4.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,63,2,1,180,233,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,351,15,-4.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,64,2,0,180,274,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,352,16,-7.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,65,2,1,180,244,d,0,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,353,17,-4.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,66,2,0,180,335,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,354,18,-7.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,67,2,1,180,350,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,355,19,-4.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,68,2,0,180,289,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,356,20,-7.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,69,2,0,180,346,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,357,21,-7.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,70,2,1,180,339,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,358,22,-4.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,71,2,1,180,321,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,359,23,-4.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,72,2,0,180,342,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,15,360,24,-7.5,0,"HSV 180,1,1"
1,25,f,Keyboard,1,73,2,1,240,438,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,16,361,1,-4.5,0,"HSV 240,1,1"
1,25,f,Keyboard,1,74,2,0,240,342,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,16,362,2,-7.5,0,"HSV 240,1,1"
1,25,f,Keyboard,1,75,2,0,240,310,h,0,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,16,363,3,-7.5,0,"HSV 240,1,1"
1,25,f,Keyboard,1,76,2,1,240,381,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,16,364,4,-4.5,0,"HSV 240,1,1"
1,25,f,Keyboard,1,77,2,1,240,323,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,16,365,5,-4.5,0,"HSV 240,1,1"
1,25,f,Keyboard,1,78,2,0,240,311,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,16,366,6,-7.5,0,"HSV 240,1,1"
1,25,f,Keyboard,1,79,2,0,240,377,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,16,367,7,-7.5,0,"HSV 240,1,1"
1,25,f,Keyboard,1,80,2,1,240,348,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,16,368,8,-4.5,0,"HSV 240,1,1"
1,25,f,Keyboard,1,81,2,1,240,301,h,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,16,369,9,-4.5,0,"HSV 240,1,1"
1,25,f,Keyboard,1,82,2,0,240,308,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,16,370,10,-7.5,0,"HSV 240,1,1"
1,25,f,Keyboard,1,83,2,0,240,360,d,1,19-in. Acer V193,1280,1024,60,Genius SlimStar 100 USB keyboard,400,16,371,11,-7.5,0,"HSV 240,1,1"
