manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,RecRT,Erreur,REC,Rec2Type,RecRT2,Rec2,couleur,training,task,trialId
vs12,hollenweger,4,4,07Nov2011,1042,mixed,500,486,8000,6,57,4.4574899256,1,X,4,a,1,901,,,,,,,,,,A,400,3,Rouge,0,X among T,4725
vs12,hollenweger,4,4,07Nov2011,1042,mixed,500,454,8000,6,58,2.90430034888,0,X,16,a,0,836,,,,,,,,,,A,649,3,Vert,0,X among T,4726
vs12,hollenweger,4,4,07Nov2011,1042,mixed,500,660,8000,6,59,3.41573558357,1,L,4,a,1,1167,,,,,,,,,,A,612,3,Rouge,0,L among T,4727
vs12,hollenweger,4,4,07Nov2011,1042,mixed,500,540,8000,6,60,2.15543610714,1,X,4,z,1,1017,,,,,,,,,,A,534,3,Vert,0,X among T,4728
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,569,8000,7,1,0.106876688427,1,L,8,z,1,1385,,,,,,,,,,B,816,5,Vert,0,L among T,4729
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,475,8000,7,2,1.89592195667,1,X,8,z,1,534,,,,,,,,,,B,1266,4,Vert,0,X among T,4730
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,527,8000,7,3,0.0157465172584,0,L,8,z,1,1613,,,,,,,,,,B,1233,5,Vert,0,L among T,4731
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,514,8000,7,4,5.80660595177,0,L,8,a,1,1150,,,,,,,,,,B,716,4,Rouge,0,L among T,4732
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,410,8000,7,5,3.80112082129,0,X,4,z,1,617,,,,,,,,,,A,634,3,Vert,0,X among T,4733
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,688,8000,7,6,2.01094140636,1,L,16,z,1,719,,,,,,,,,,A,614,3,Vert,0,L among T,4734
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,560,8000,7,7,3.7544439492,0,L,4,a,1,467,,,,,,,,,,A,1285,3,Rouge,0,L among T,4735
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,531,8000,7,8,2.22817909678,0,L,4,z,1,801,,,,,,,,,,A,817,3,Vert,0,L among T,4736
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,628,8000,7,9,5.753585465,0,X,4,z,1,950,,,,,,,,,,A,700,3,Vert,0,X among T,4737
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,565,8000,7,10,0.541930199183,0,X,4,a,1,712,,,,,,,,,,B,667,4,Rouge,0,X among T,4738
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,494,8000,7,11,0.687810108334,1,L,4,a,1,901,,,,,,,,,,B,1400,4,Rouge,0,L among T,4739
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,419,8000,7,12,6.24039351842,0,X,4,z,0,551,,,,,,,,,,A,1117,3,Rouge,0,X among T,4740
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,688,8000,7,13,0.416189065231,1,X,4,a,0,832,,,,,,,,,,B,3332,5,Vert,0,X among T,4741
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,425,8000,7,14,4.43620318061,0,L,4,z,1,1018,,,,,,,,,,A,582,3,Vert,0,L among T,4742
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,538,8000,7,15,5.88536482044,0,X,16,z,1,719,,,,,,,,,,B,533,4,Vert,0,X among T,4743
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,618,8000,7,16,1.30092398404,0,L,4,z,0,685,,,,,,,,,,B,884,4,Rouge,0,L among T,4744
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,694,8000,7,17,0.283454241931,0,X,8,a,1,751,,,,,,,,,,B,567,4,Rouge,0,X among T,4745
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,468,8000,7,18,3.76387744679,1,X,8,a,1,485,,,,,,,,,,B,484,4,Rouge,0,X among T,4746
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,617,8000,7,19,5.47323621441,1,L,16,a,1,769,,,,,,,,,,B,865,4,Rouge,0,L among T,4747
vs12,hollenweger,4,4,07Nov2011,1043,mixed,500,418,8000,7,20,1.76167940578,1,L,8,a,1,700,,,,,,,,,,A,567,3,Rouge,0,L among T,4748
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,626,8000,7,21,4.28598389731,0,X,16,a,1,536,,,,,,,,,,A,534,3,Rouge,0,X among T,4749
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,611,8000,7,22,4.42438750067,1,L,4,a,1,534,,,,,,,,,,A,467,3,Rouge,0,L among T,4750
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,584,8000,7,23,2.71796316935,0,L,8,z,1,800,,,,,,,,,,B,533,5,Vert,0,L among T,4751
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,608,8000,7,24,3.35955662718,1,L,8,a,1,1000,,,,,,,,,,A,484,3,Rouge,0,L among T,4752
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,535,8000,7,25,6.07815843735,1,L,4,z,1,783,,,,,,,,,,B,465,5,Vert,0,L among T,4753
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,478,8000,7,26,0.786422820151,0,L,16,a,1,1019,,,,,,,,,,C,1401,6,Rouge,0,L among T,4754
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,647,8000,7,27,5.59301062292,0,X,16,z,1,967,,,,,,,,,,A,500,3,Vert,0,X among T,4755
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,576,8000,7,28,1.88009528654,1,L,16,z,1,2069,,,,,,,,,,C,850,6,Vert,0,L among T,4756
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,613,8000,7,29,2.06694779447,1,X,4,z,1,633,,,,,,,,,,A,468,3,Vert,0,X among T,4757
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,630,8000,7,30,6.12367407325,1,X,4,z,1,517,,,,,,,,,,B,547,4,Vert,0,X among T,4758
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,621,8000,7,31,5.50993683724,1,X,8,z,1,552,,,,,,,,,,A,466,3,Vert,0,X among T,4759
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,496,8000,7,32,2.22888238289,0,L,8,a,1,918,,,,,,,,,,B,399,5,Rouge,0,L among T,4760
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,695,8000,7,33,1.39118795206,0,L,16,z,1,2352,,,,,,,,,,A,731,3,Vert,0,L among T,4761
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,696,8000,7,34,3.40430616316,0,X,8,a,1,1251,,,,,,,,,,B,584,4,Rouge,0,X among T,4762
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,484,8000,7,35,0.979224273116,1,L,8,a,0,1018,,,,,,,,,,D,2133,9,Vert,0,L among T,4763
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,613,8000,7,36,2.54546012501,1,L,16,z,1,1497,,,,,,,,,,C,1066,6,Vert,0,L among T,4764
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,431,8000,7,37,1.70853397548,1,X,16,z,1,735,,,,,,,,,,A,517,3,Vert,0,X among T,4765
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,535,8000,7,38,5.68947772763,1,X,4,a,1,667,,,,,,,,,,B,485,4,Rouge,0,X among T,4766
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,656,8000,7,39,1.8119880396,1,L,8,z,1,1584,,,,,,,,,,B,531,5,Vert,0,L among T,4767
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,603,8000,7,40,1.92149015012,0,X,8,a,1,635,,,,,,,,,,A,500,3,Rouge,0,X among T,4768
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,589,8000,7,41,1.79801204857,0,L,16,a,1,1918,,,,,,,,,,B,733,5,Rouge,0,L among T,4769
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,592,8000,7,42,4.10171203951,1,X,8,z,1,1184,,,,,,,,,,B,1897,4,Vert,0,X among T,4770
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,559,8000,7,43,0.329856376103,0,L,8,a,1,1001,,,,,,,,,,C,600,6,Rouge,0,L among T,4771
vs12,hollenweger,4,4,07Nov2011,1044,mixed,500,670,8000,7,44,2.66648344619,1,L,4,z,1,584,,,,,,,,,,B,801,4,Vert,0,L among T,4772
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,587,8000,7,45,2.83244254678,1,L,4,a,1,934,,,,,,,,,,C,815,6,Rouge,0,L among T,4773
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,675,8000,7,46,0.113137787708,1,X,16,z,1,935,,,,,,,,,,B,1333,4,Vert,0,X among T,4774
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,448,8000,7,47,4.27571570481,0,X,8,a,1,685,,,,,,,,,,A,483,3,Rouge,0,X among T,4775
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,609,8000,7,48,5.32162537996,1,X,4,z,1,683,,,,,,,,,,C,534,6,Vert,0,X among T,4776
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,452,8000,7,49,5.1316851585,0,X,4,a,1,829,,,,,,,,,,B,450,4,Rouge,0,X among T,4777
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,541,8000,7,50,0.0987076373399,0,X,16,a,1,719,,,,,,,,,,B,567,4,Rouge,0,X among T,4778
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,653,8000,7,51,5.25968267201,1,L,16,a,1,818,,,,,,,,,,A,616,3,Rouge,0,L among T,4779
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,644,8000,7,52,3.02067962882,1,X,16,z,0,651,,,,,,,,,,B,849,5,Rouge,0,X among T,4780
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,445,8000,7,53,6.00931120732,1,X,8,z,1,767,,,,,,,,,,A,783,3,Vert,0,X among T,4781
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,474,8000,7,54,0.953119570279,0,L,4,a,1,634,,,,,,,,,,A,767,3,Rouge,0,L among T,4782
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,422,8000,7,55,5.51378501218,0,X,16,z,1,636,,,,,,,,,,A,1033,3,Vert,0,X among T,4783
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,565,8000,7,56,0.231133427788,0,L,16,a,1,834,,,,,,,,,,A,1031,2,Rouge,0,L among T,4784
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,665,8000,7,57,3.25524874292,1,X,16,z,0,602,,,,,,,,,,A,901,3,Rouge,0,X among T,4785
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,555,8000,7,58,4.91351734973,0,X,8,a,1,551,,,,,,,,,,A,849,3,Rouge,0,X among T,4786
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,682,8000,7,59,5.59427150866,1,X,16,z,1,653,,,,,,,,,,B,467,4,Vert,0,X among T,4787
vs12,hollenweger,4,4,07Nov2011,1045,mixed,500,666,8000,7,60,4.46960652406,0,L,16,a,0,632,,,,,,,,,,B,1433,5,Vert,0,L among T,4788
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,607,8000,8,1,4.88529542957,1,X,8,a,1,1001,,,,,,,,,,B,2849,5,Rouge,0,X among T,4789
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,425,8000,8,2,5.29383683116,0,X,16,a,1,531,,,,,,,,,,A,549,3,Rouge,0,X among T,4790
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,554,8000,8,3,0.176296711564,1,X,4,a,1,435,,,,,,,,,,A,534,3,Rouge,0,X among T,4791
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,484,8000,8,4,0.525792206943,1,L,8,z,1,918,,,,,,,,,,C,584,7,Vert,0,L among T,4792
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,656,8000,8,5,0.214348694476,0,X,4,a,1,501,,,,,,,,,,A,784,3,Rouge,0,X among T,4793
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,435,8000,8,6,2.24856338841,1,L,16,z,1,1031,,,,,,,,,,C,916,6,Vert,0,L among T,4794
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,611,8000,8,7,6.10225853411,0,L,4,a,1,768,,,,,,,,,,B,517,4,Rouge,0,L among T,4795
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,542,8000,8,8,6.07503422189,0,L,8,z,1,1035,,,,,,,,,,C,434,6,Vert,0,L among T,4796
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,559,8000,8,9,5.38390730398,0,X,16,a,1,568,,,,,,,,,,A,501,3,Rouge,0,X among T,4797
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,605,8000,8,10,3.08147572934,1,X,8,a,1,533,,,,,,,,,,A,499,3,Rouge,0,X among T,4798
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,530,8000,8,11,3.16146008591,0,L,16,z,1,636,,,,,,,,,,B,567,5,Vert,0,L among T,4799
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,453,8000,8,12,3.80907080694,0,L,16,z,0,685,,,,,,,,,,C,2433,7,Rouge,0,L among T,4800
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,526,8000,8,13,0.843590580274,1,X,16,a,1,618,,,,,,,,,,A,379,3,Rouge,0,X among T,4801
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,511,8000,8,14,2.72155356216,1,L,16,z,0,669,,,,,,,,,,B,834,5,Rouge,0,L among T,4802
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,481,8000,8,15,0.323498923646,1,L,4,z,1,1117,,,,,,,,,,B,485,4,Vert,0,L among T,4803
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,400,8000,8,16,3.09643565006,0,L,16,a,1,1219,,,,,,,,,,A,433,3,Rouge,0,L among T,4804
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,464,8000,8,17,5.06510353686,1,L,16,a,1,1317,,,,,,,,,,C,1132,7,Rouge,0,L among T,4805
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,621,8000,8,18,0.517640669326,0,X,8,z,1,567,,,,,,,,,,B,433,4,Vert,0,X among T,4806
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,668,8000,8,19,2.02764780955,1,X,8,z,1,718,,,,,,,,,,B,451,4,Vert,0,X among T,4807
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,685,8000,8,20,6.22232217197,1,L,8,z,1,751,,,,,,,,,,B,667,5,Vert,0,L among T,4808
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,667,8000,8,21,2.06737670214,0,L,4,z,0,550,,,,,,,,,,A,1118,3,Rouge,0,L among T,4809
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,558,8000,8,22,3.73295535559,0,L,4,a,1,984,,,,,,,,,,A,484,3,Rouge,0,L among T,4810
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,418,8000,8,23,5.55882530824,0,X,8,a,1,585,,,,,,,,,,B,515,4,Rouge,0,X among T,4811
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,489,8000,8,24,5.04537279097,1,X,8,a,1,518,,,,,,,,,,A,450,3,Rouge,0,X among T,4812
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,446,8000,8,25,5.36284579005,1,L,8,a,1,701,,,,,,,,,,A,535,3,Rouge,0,L among T,4813
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,508,8000,8,26,3.47281710835,0,X,8,a,1,501,,,,,,,,,,A,450,3,Rouge,0,X among T,4814
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,545,8000,8,27,0.875556059061,0,L,16,z,1,635,,,,,,,,,,C,718,6,Vert,0,L among T,4815
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,684,8000,8,28,2.17927109059,1,X,4,a,1,668,,,,,,,,,,A,517,3,Rouge,0,X among T,4816
vs12,hollenweger,4,4,07Nov2011,1046,mixed,500,658,8000,8,29,6.12284269576,0,L,8,z,1,997,,,,,,,,,,B,551,4,Vert,0,L among T,4817
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,680,8000,8,30,3.96224412895,0,X,8,a,1,418,,,,,,,,,,A,484,3,Rouge,0,X among T,4818
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,647,8000,8,31,6.0405933117,0,L,4,a,1,433,,,,,,,,,,C,1850,6,Rouge,0,L among T,4819
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,498,8000,8,32,0.106023208269,1,L,4,z,1,734,,,,,,,,,,A,434,3,Vert,0,L among T,4820
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,503,8000,8,33,0.39845902455,0,X,4,a,1,517,,,,,,,,,,B,1233,4,Rouge,0,X among T,4821
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,427,8000,8,34,0.262812268022,1,X,16,a,1,651,,,,,,,,,,A,534,3,Rouge,0,X among T,4822
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,653,8000,8,35,5.74943683938,1,X,16,z,1,569,,,,,,,,,,A,716,3,Vert,0,X among T,4823
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,642,8000,8,36,3.75702574201,0,X,16,z,1,603,,,,,,,,,,B,579,4,Vert,0,X among T,4824
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,504,8000,8,37,3.80279621939,0,L,8,a,1,634,,,,,,,,,,C,867,6,Rouge,0,L among T,4825
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,457,8000,8,38,1.46739566676,1,X,16,a,1,703,,,,,,,,,,A,583,3,Rouge,0,X among T,4826
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,490,8000,8,39,2.79427158053,0,X,4,a,0,817,,,,,,,,,,C,2648,7,Vert,0,X among T,4827
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,430,8000,8,40,2.64890317519,1,L,8,a,1,1400,,,,,,,,,,B,568,4,Rouge,0,L among T,4828
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,670,8000,8,41,3.09044451954,1,L,16,a,1,1051,,,,,,,,,,A,701,3,Rouge,0,L among T,4829
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,616,8000,8,42,1.04875760637,1,X,8,a,1,584,,,,,,,,,,A,601,3,Rouge,0,X among T,4830
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,691,8000,8,43,2.95337363209,0,L,8,z,0,634,,,,,,,,,,C,600,6,Rouge,0,L among T,4831
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,514,8000,8,44,2.26918680249,0,L,4,a,1,750,,,,,,,,,,A,402,3,Rouge,0,L among T,4832
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,686,8000,8,45,3.3243920709,0,X,8,z,1,935,,,,,,,,,,B,567,4,Vert,0,X among T,4833
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,545,8000,8,46,4.52749956004,0,L,16,a,1,1002,,,,,,,,,,B,1564,5,Rouge,0,L among T,4834
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,539,8000,8,47,4.79501761962,0,X,16,z,1,702,,,,,,,,,,A,699,3,Vert,0,X among T,4835
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,554,8000,8,48,4.14207627963,1,X,16,z,1,1135,,,,,,,,,,A,567,3,Vert,0,X among T,4836
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,526,8000,8,49,4.42369595372,1,L,4,z,1,850,,,,,,,,,,B,733,4,Vert,0,L among T,4837
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,668,8000,8,50,3.01819826852,1,X,4,a,1,651,,,,,,,,,,A,567,3,Rouge,0,X among T,4838
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,656,8000,8,51,3.68644559616,1,X,4,a,1,500,,,,,,,,,,A,751,3,Rouge,0,X among T,4839
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,400,8000,8,52,3.53727096632,1,L,4,a,1,801,,,,,,,,,,B,1117,4,Rouge,0,L among T,4840
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,601,8000,8,53,5.99844711318,0,L,8,z,1,734,,,,,,,,,,B,680,5,Vert,0,L among T,4841
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,526,8000,8,54,4.03340316751,1,X,4,z,1,735,,,,,,,,,,B,1034,5,Vert,0,X among T,4842
vs12,hollenweger,4,4,07Nov2011,1047,mixed,500,595,8000,8,55,5.03444091295,1,L,4,z,1,1383,,,,,,,,,,C,1400,7,Vert,0,L among T,4843
vs12,hollenweger,4,4,07Nov2011,1048,mixed,500,533,8000,8,56,3.79027129274,1,L,16,z,1,1799,,,,,,,,,,B,565,5,Vert,0,L among T,4844
vs12,hollenweger,4,4,07Nov2011,1048,mixed,500,404,8000,8,57,5.1357366568,1,L,8,a,1,818,,,,,,,,,,C,601,6,Rouge,0,L among T,4845
vs12,hollenweger,4,4,07Nov2011,1048,mixed,500,638,8000,8,58,1.83691194325,0,X,16,a,0,669,,,,,,,,,,A,634,3,Vert,0,X among T,4846
vs12,hollenweger,4,4,07Nov2011,1048,mixed,500,659,8000,8,59,5.85210215593,0,X,4,z,1,735,,,,,,,,,,A,366,3,Vert,0,X among T,4847
vs12,hollenweger,4,4,07Nov2011,1048,mixed,500,524,8000,8,60,1.71495345421,0,X,4,z,1,549,,,,,,,,,,A,900,3,Vert,0,X among T,4848
vs12,lehay,4,4,09Nov2011,1348,mixed,500,515,8000,1,14,4.69954976792,1,X,4,z,1,650,,,,,,,,,,A,1717,1,Vert,0,X among T,4849
vs12,lehay,4,4,09Nov2011,1348,mixed,500,533,8000,1,15,1.25616887516,0,L,4,a,1,1451,,,,,,,,,,B,833,4,Rouge,0,L among T,4850
vs12,lehay,4,4,09Nov2011,1348,mixed,500,576,8000,1,16,1.67823932665,1,L,16,a,1,817,,,,,,,,,,A,1133,1,Rouge,0,L among T,4851
vs12,lehay,4,4,09Nov2011,1348,mixed,500,444,8000,1,17,4.47383825229,0,X,8,z,1,834,,,,,,,,,,A,1550,3,Vert,0,X among T,4852
vs12,lehay,4,4,09Nov2011,1348,mixed,500,553,8000,1,18,1.04313900394,1,X,8,z,1,918,,,,,,,,,,A,1300,1,Vert,0,X among T,4853
vs12,lehay,4,4,09Nov2011,1348,mixed,500,406,8000,1,19,3.61221509203,0,L,8,a,1,1512,,,,,,,,,,B,1517,5,Rouge,0,L among T,4854
vs12,lehay,4,4,09Nov2011,1348,mixed,500,609,8000,1,20,5.35572620372,0,X,4,z,1,918,,,,,,,,,,A,1950,2,Vert,0,X among T,4855
vs12,lehay,4,4,09Nov2011,1348,mixed,500,620,8000,1,21,1.68946568508,0,X,16,z,1,734,,,,,,,,,,A,1167,1,Vert,0,X among T,4856
vs12,lehay,4,4,09Nov2011,1348,mixed,500,659,8000,1,22,4.6065174696,0,X,4,z,1,601,,,,,,,,,,A,1633,1,Vert,0,X among T,4857
vs12,lehay,4,4,09Nov2011,1348,mixed,500,563,8000,1,23,3.98248370893,1,L,16,a,1,2101,,,,,,,,,,B,1528,4,Rouge,0,L among T,4858
vs12,lehay,4,4,09Nov2011,1348,mixed,500,440,8000,1,24,3.47461587488,1,X,4,z,1,767,,,,,,,,,,A,1167,1,Vert,0,X among T,4859
vs12,lehay,4,4,09Nov2011,1348,mixed,500,544,8000,1,25,0.264956717358,1,X,16,z,1,635,,,,,,,,,,A,1782,1,Vert,0,X among T,4860
vs12,lehay,4,4,09Nov2011,1348,mixed,500,461,8000,1,26,1.0473781027,1,X,4,a,1,617,,,,,,,,,,A,1431,1,Rouge,0,X among T,4861
vs12,lehay,4,4,09Nov2011,1348,mixed,500,631,8000,1,27,5.10107038725,0,L,4,a,1,1150,,,,,,,,,,C,2067,7,Rouge,0,L among T,4862
vs12,lehay,4,4,09Nov2011,1348,mixed,500,478,8000,1,28,0.870385428103,1,X,16,a,1,1118,,,,,,,,,,A,1362,3,Rouge,0,X among T,4863
vs12,lehay,4,4,09Nov2011,1349,mixed,500,661,8000,1,29,2.87259423266,0,L,16,z,1,2335,,,,,,,,,,B,1351,5,Vert,0,L among T,4864
vs12,lehay,4,4,09Nov2011,1349,mixed,500,657,8000,1,30,1.80770336334,1,X,8,z,1,1584,,,,,,,,,,C,1577,6,Vert,0,X among T,4865
vs12,lehay,4,4,09Nov2011,1349,mixed,500,508,8000,1,31,4.45630891692,1,X,8,a,1,1234,,,,,,,,,,A,933,2,Rouge,0,X among T,4866
vs12,lehay,4,4,09Nov2011,1349,mixed,500,653,8000,1,32,2.68247191527,0,X,4,z,1,1049,,,,,,,,,,A,3098,1,Vert,0,X among T,4867
vs12,lehay,4,4,09Nov2011,1349,mixed,500,646,8000,1,33,4.55089844087,0,L,16,z,1,3135,,,,,,,,,,B,1366,5,Vert,0,L among T,4868
vs12,lehay,4,4,09Nov2011,1349,mixed,500,528,8000,1,34,1.49014665134,1,L,8,z,1,1465,,,,,,,,,,B,1067,5,Vert,0,L among T,4869
vs12,lehay,4,4,09Nov2011,1349,mixed,500,439,8000,1,35,5.48433944154,1,L,16,z,1,6848,,,,,,,,,,D,816,8,Vert,0,L among T,4870
vs12,lehay,4,4,09Nov2011,1349,mixed,500,546,8000,1,36,5.80913342899,1,L,8,a,1,2168,,,,,,,,,,C,950,7,Rouge,0,L among T,4871
vs12,lehay,4,4,09Nov2011,1349,mixed,500,443,8000,1,37,4.52540135012,0,X,16,z,1,968,,,,,,,,,,A,1364,2,Vert,0,X among T,4872
vs12,lehay,4,4,09Nov2011,1349,mixed,500,501,8000,1,38,0.702080176493,1,L,16,a,1,2385,,,,,,,,,,A,1482,3,Rouge,0,L among T,4873
vs12,lehay,4,4,09Nov2011,1349,mixed,500,567,8000,1,39,2.70819135513,0,X,8,z,1,934,,,,,,,,,,A,967,2,Vert,0,X among T,4874
vs12,lehay,4,4,09Nov2011,1349,mixed,500,537,8000,1,40,2.59871796182,0,X,16,a,1,853,,,,,,,,,,A,899,1,Rouge,0,X among T,4875
vs12,lehay,4,4,09Nov2011,1349,mixed,500,461,8000,1,41,4.69066222496,1,L,16,a,1,2518,,,,,,,,,,C,1151,6,Rouge,0,L among T,4876
vs12,lehay,4,4,09Nov2011,1349,mixed,500,497,8000,1,42,5.06768543536,1,X,8,a,1,1863,,,,,,,,,,A,1849,3,Rouge,0,X among T,4877
vs12,lehay,4,4,09Nov2011,1349,mixed,500,697,8000,1,43,4.87364115556,0,X,8,a,1,802,,,,,,,,,,A,1133,2,Rouge,0,X among T,4878
vs12,lehay,4,4,09Nov2011,1350,mixed,500,467,8000,1,44,3.12899589414,0,L,16,a,1,1952,,,,,,,,,,B,1550,5,Rouge,0,L among T,4879
vs12,lehay,4,4,09Nov2011,1350,mixed,500,673,8000,1,45,2.72487568159,0,L,8,a,1,1167,,,,,,,,,,B,1701,4,Rouge,0,L among T,4880
vs12,lehay,4,4,09Nov2011,1350,mixed,500,699,8000,1,46,3.55822317441,1,L,4,a,1,1450,,,,,,,,,,A,1245,2,Rouge,0,L among T,4881
vs12,lehay,4,4,09Nov2011,1350,mixed,500,486,8000,1,47,5.54246519136,1,X,16,z,1,787,,,,,,,,,,A,1067,2,Vert,0,X among T,4882
vs12,lehay,4,4,09Nov2011,1350,mixed,500,668,8000,1,48,2.50009349785,0,L,4,z,1,1133,,,,,,,,,,B,1151,4,Vert,0,L among T,4883
