manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,training,task,trialId
vs12,patillon,1,1,21Dec2010,953,pTSer,500,617,200,1,4,2.98286909752,0,L,2,a,1,2015,,,,,,,1,L among T,10444
vs12,patillon,1,1,21Dec2010,953,pTSer,500,437,200,1,5,6.04822505503,1,L,4,z,1,2016,,,,,,,1,L among T,10445
vs12,patillon,1,1,21Dec2010,953,pTSer,500,423,200,1,6,0.13284788174,1,L,8,z,1,2016,,,,,,,1,L among T,10446
vs12,patillon,1,1,21Dec2010,953,pTSer,500,430,200,1,7,5.74675558252,0,L,12,a,1,2013,,,,,,,1,L among T,10447
vs12,patillon,1,1,21Dec2010,953,pTSer,500,432,200,1,8,0.290848292466,1,L,4,z,1,2017,,,,,,,1,L among T,10448
vs12,patillon,1,1,21Dec2010,953,pTSer,500,495,200,1,9,0.632117650881,1,L,12,z,1,2016,,,,,,,1,L among T,10449
vs12,patillon,1,1,21Dec2010,953,pTSer,500,448,200,1,10,5.64449287783,1,L,12,z,1,2026,,,,,,,1,L among T,10450
vs12,patillon,1,1,21Dec2010,953,pTSer,500,693,200,1,11,1.93225579071,0,L,8,a,1,2015,,,,,,,1,L among T,10451
vs12,patillon,1,1,21Dec2010,953,pTSer,500,603,200,1,12,0.951963345595,1,L,2,z,1,2014,,,,,,,1,L among T,10452
vs12,patillon,1,1,21Dec2010,953,pTSer,500,544,200,1,13,5.13299116026,0,L,2,a,1,2015,,,,,,,1,L among T,10453
vs12,patillon,1,1,21Dec2010,953,pTSer,500,497,200,1,14,0.611052349248,1,L,2,z,1,2015,,,,,,,1,L among T,10454
vs12,patillon,1,1,21Dec2010,953,pTSer,500,469,200,1,15,5.6775807874,0,L,12,a,1,2025,,,,,,,1,L among T,10455
vs12,patillon,1,1,21Dec2010,953,pTSer,500,450,200,1,16,1.16578893473,1,L,8,z,1,2015,,,,,,,1,L among T,10456
vs12,patillon,1,1,21Dec2010,954,tSerial,500,594,200,1,1,3.02995312576,0,L,12,z,0,1372,0,14.064,746,2148,3463,4106,1,L among T,10457
vs12,patillon,1,1,21Dec2010,954,tSerial,500,425,200,1,2,2.16111047866,1,L,4,z,1,6677,9,25.908,1200,1736,2408,4682,1,L among T,10458
vs12,patillon,1,1,21Dec2010,954,tSerial,500,403,200,1,3,4.09085346688,1,L,12,z,1,699,6,5.988,857,993,2236,3609,1,L among T,10459
vs12,patillon,1,1,21Dec2010,954,tSerial,500,647,200,1,4,4.3969241493,0,L,2,a,1,1458,9,2.516,1095,848,1520,2192,1,L among T,10460
vs12,patillon,1,1,21Dec2010,954,tSerial,500,700,200,1,5,3.55374108087,0,L,2,z,0,858,3,1.316,801,1072,2402,3704,1,L among T,10461
vs12,patillon,1,1,21Dec2010,954,tSerial,500,507,200,1,6,2.83080572578,0,L,4,a,1,885,8,2.74,821,892,1649,2877,1,L among T,10462
vs12,patillon,1,1,21Dec2010,954,tSerial,500,406,200,1,7,5.92818416079,0,L,8,z,0,714,4,4.112,862,2223,3209,4276,1,L among T,10463
vs12,patillon,1,1,21Dec2010,954,tSerial,500,583,200,1,8,2.43732512592,1,L,4,z,1,671,9,1.884,748,1507,3152,3838,1,L among T,10464
vs12,patillon,1,1,21Dec2010,955,tSerial,500,517,200,1,9,2.24018123674,0,L,4,z,0,799,10,2.396,637,978,1592,2278,1,L among T,10465
vs12,patillon,1,1,21Dec2010,955,tSerial,500,557,200,1,10,2.78422487027,0,L,12,z,0,1342,10,13.704,1200,730,2275,3447,1,L among T,10466
vs12,patillon,1,1,21Dec2010,955,tSerial,500,682,200,1,11,0.617285352677,1,L,2,z,1,1116,6,1.832,916,1462,2362,3936,1,L among T,10467
vs12,patillon,1,1,21Dec2010,955,tSerial,500,517,200,1,12,5.81741863759,1,L,8,z,1,742,9,4.336,1083,864,2165,3104,1,L among T,10468
vs12,patillon,1,1,21Dec2010,955,tSerial,500,487,200,1,13,3.04768345271,0,L,8,z,0,1043,9,7,1187,849,4149,1821,1,L among T,10469
vs12,patillon,1,1,21Dec2010,955,tSerial,500,526,200,1,14,1.27876355512,1,L,8,z,1,1959,3,14.072,837,2595,3538,4339,1,L among T,10470
vs12,patillon,1,1,21Dec2010,955,tSerial,500,500,200,1,15,3.80830946063,1,L,12,z,1,901,7,8.412,913,1207,2008,3165,1,L among T,10471
vs12,patillon,1,1,21Dec2010,955,tSerial,500,598,200,1,16,5.27322566373,1,L,2,z,1,757,9,1.114,761,935,1721,2350,1,L among T,10472
vs12,patillon,1,1,21Dec2010,956,serial,500,680,200,1,1,3.56509505589,0,L,2,z,0,4517,0,0,690,1736,7429,8257,0,L among T,10473
vs12,patillon,1,1,21Dec2010,956,serial,500,659,200,1,2,1.52883288426,1,L,4,z,1,1357,9,3,1135,748,2676,1949,0,L among T,10474
vs12,patillon,1,1,21Dec2010,956,serial,500,517,200,1,3,0.997918842389,1,L,8,z,1,657,8,7,837,774,1803,4092,0,L among T,10475
vs12,patillon,1,1,21Dec2010,956,serial,500,659,200,1,4,1.34614596037,1,L,2,z,1,813,8,2,900,1406,2147,2834,0,L among T,10476
vs12,patillon,1,1,21Dec2010,956,serial,500,498,200,1,5,1.23737357578,0,L,8,z,0,542,6,7,733,1478,2493,3421,0,L among T,10477
vs12,patillon,1,1,21Dec2010,956,serial,500,558,200,1,6,4.90393943454,0,L,2,z,0,528,8,1,601,1631,2889,4262,0,L among T,10478
vs12,patillon,1,1,21Dec2010,956,serial,500,538,200,1,7,2.24304484612,0,L,4,z,0,671,7,3,645,6752,3364,4293,0,L among T,10479
vs12,patillon,1,1,21Dec2010,956,serial,500,505,200,1,8,1.28938997877,0,L,12,z,0,800,4,8,817,1151,2633,4020,0,L among T,10480
vs12,patillon,1,1,21Dec2010,956,serial,500,479,200,1,9,5.27015738576,1,L,4,z,1,613,7,4,686,822,1693,2737,0,L among T,10481
vs12,patillon,1,1,21Dec2010,956,serial,500,401,200,1,10,2.59757865715,1,L,8,z,1,886,7,6,660,1393,2564,3266,0,L among T,10482
vs12,patillon,1,1,21Dec2010,957,serial,500,423,200,1,11,1.5708677213,0,L,2,a,1,786,8,1,773,1135,2102,2759,0,L among T,10483
vs12,patillon,1,1,21Dec2010,957,serial,500,552,200,1,12,1.52167883392,1,L,2,z,1,585,8,2,852,3524,4181,5794,0,L among T,10484
vs12,patillon,1,1,21Dec2010,957,serial,500,426,200,1,13,2.26193997601,0,L,8,z,0,557,9,6,811,1022,3252,4167,0,L among T,10485
vs12,patillon,1,1,21Dec2010,957,serial,500,564,200,1,14,2.42061170448,0,L,12,z,0,598,4,9,732,1265,2594,3666,0,L among T,10486
vs12,patillon,1,1,21Dec2010,957,serial,500,606,200,1,15,3.15128558407,1,L,2,z,1,771,7,2,896,592,1593,13718,0,L among T,10487
vs12,patillon,1,1,21Dec2010,957,serial,500,654,200,1,16,5.9337158698,1,L,12,z,1,671,5,10,722,1592,2705,3863,0,L among T,10488
vs12,patillon,1,1,21Dec2010,957,serial,500,526,200,1,17,3.21421133471,0,L,2,a,1,829,7,1,840,5693,1492,2394,0,L among T,10489
vs12,patillon,1,1,21Dec2010,957,serial,500,428,200,1,18,2.41970690493,1,L,4,z,1,671,8,4,665,778,2223,3094,0,L among T,10490
vs12,patillon,1,1,21Dec2010,957,serial,500,459,200,1,19,2.26483663617,0,L,4,a,1,755,8,3,638,677,1592,2550,0,L among T,10491
vs12,patillon,1,1,21Dec2010,958,serial,500,537,200,1,20,2.37309929785,0,L,8,z,0,671,4,6,657,993,1878,3065,0,L among T,10492
vs12,patillon,1,1,21Dec2010,958,serial,500,530,200,1,21,0.635116615132,1,L,12,z,1,1043,3,9,1090,1308,2036,3137,0,L among T,10493
vs12,patillon,1,1,21Dec2010,958,serial,500,526,200,1,22,5.34928940736,1,L,4,z,1,527,9,3,852,2044,2916,4189,0,L among T,10494
vs12,patillon,1,1,21Dec2010,958,serial,500,600,200,1,23,4.86388355135,1,L,8,z,1,571,8,7,830,1508,2307,4537,0,L among T,10495
vs12,patillon,1,1,21Dec2010,958,serial,500,521,200,1,24,5.90467547063,1,L,2,z,1,556,9,1,551,1249,1992,2793,0,L among T,10496
vs12,patillon,1,1,21Dec2010,958,serial,500,567,200,1,25,2.52849967009,0,L,8,z,0,556,5,6,638,1132,3149,5094,0,L among T,10497
vs12,patillon,1,1,21Dec2010,958,serial,500,406,200,1,26,1.78122015683,0,L,4,a,1,1101,9,4,1095,835,3105,4148,0,L among T,10498
vs12,patillon,1,1,21Dec2010,958,serial,500,631,200,1,27,2.44395573661,0,L,4,z,0,757,5,3,758,949,1936,2777,0,L among T,10499
vs12,patillon,1,1,21Dec2010,958,serial,500,405,200,1,28,3.60337234935,0,L,2,a,1,901,9,1,710,2881,3866,4581,0,L among T,10500
vs12,patillon,1,1,21Dec2010,958,serial,500,503,200,1,29,3.63200011463,0,L,12,a,1,1198,3,9,1046,1880,2723,3451,0,L among T,10501
vs12,patillon,1,1,21Dec2010,959,serial,500,626,200,1,30,5.44857246985,0,L,12,a,1,1844,8,11,875,713,1398,2742,0,L among T,10502
vs12,patillon,1,1,21Dec2010,959,serial,500,626,200,1,31,0.235705603315,1,L,12,z,1,1458,8,12,1200,778,2406,1550,0,L among T,10503
vs12,patillon,1,1,21Dec2010,959,serial,500,410,200,1,32,0.0674953873747,0,L,8,a,1,871,7,5,508,762,1792,2807,0,L among T,10504
vs12,patillon,1,1,21Dec2010,959,serial,500,410,200,1,33,2.63761262816,0,L,12,z,0,886,8,9,848,764,1819,3549,0,L among T,10505
vs12,patillon,1,1,21Dec2010,959,serial,500,533,200,1,34,1.51300198254,0,L,4,a,1,771,8,3,730,1335,2107,3265,0,L among T,10506
vs12,patillon,1,1,21Dec2010,959,serial,500,498,200,1,35,3.38183609236,1,L,2,z,1,727,9,2,665,692,1321,2093,0,L among T,10507
vs12,patillon,1,1,21Dec2010,959,serial,500,682,200,1,36,5.34852210402,1,L,12,z,1,642,9,11,856,579,1264,1993,0,L among T,10508
vs12,patillon,1,1,21Dec2010,959,serial,500,590,200,1,37,1.72339576648,1,L,4,a,0,714,8,3,647,649,1464,2465,0,L among T,10509
vs12,patillon,1,1,21Dec2010,959,serial,500,595,200,1,38,4.7830631348,1,L,8,z,1,714,7,6,677,1350,2365,3090,0,L among T,10510
vs12,patillon,1,1,21Dec2010,959,serial,500,587,200,1,39,4.54942303657,1,L,12,z,1,1200,4,9,762,979,1894,2522,0,L among T,10511
vs12,patillon,1,1,21Dec2010,959,serial,500,449,200,1,40,4.59712773624,1,L,8,z,1,614,7,7,842,649,1575,2175,0,L among T,10512
vs12,patillon,1,1,21Dec2010,1000,serial,500,516,200,2,1,4.5025013366,0,L,4,z,0,671,5,4,726,820,2394,3494,0,L among T,10513
vs12,patillon,1,1,21Dec2010,1000,serial,500,546,200,2,2,5.51485795321,0,L,2,z,0,781,6,2,875,1207,2108,2694,0,L among T,10514
vs12,patillon,1,1,21Dec2010,1000,serial,500,611,200,2,3,4.08123782537,0,L,8,z,0,885,8,6,722,935,2365,3535,0,L among T,10515
vs12,patillon,1,1,21Dec2010,1000,serial,500,586,200,2,4,0.658533620528,1,L,12,z,1,628,8,10,826,1922,2737,3365,0,L among T,10516
vs12,patillon,1,1,21Dec2010,1000,serial,500,611,200,2,5,1.58735110691,0,L,8,a,1,724,7,7,1076,606,3193,1363,0,L among T,10517
vs12,patillon,1,1,21Dec2010,1000,serial,500,474,200,2,6,1.54295019697,0,L,2,z,0,713,9,1,712,920,1506,3092,0,L among T,10518
vs12,patillon,1,1,21Dec2010,1001,serial,500,418,200,2,7,3.81300929384,1,L,4,z,1,599,9,4,791,891,2450,3094,0,L among T,10519
vs12,patillon,1,1,21Dec2010,1001,serial,500,642,200,2,8,5.49110692946,1,L,2,z,1,512,9,2,703,1073,1902,2703,0,L among T,10520
vs12,patillon,1,1,21Dec2010,1001,serial,500,474,200,2,9,1.40443043221,0,L,8,z,0,614,8,7,752,605,1148,1963,0,L among T,10521
vs12,patillon,1,1,21Dec2010,1001,serial,500,585,200,2,10,3.1717610581,1,L,2,z,1,671,10,2,696,932,1704,2418,0,L among T,10522
vs12,patillon,1,1,21Dec2010,1001,serial,500,583,200,2,11,5.83834621101,0,L,8,z,0,570,9,8,665,1091,1921,2578,0,L among T,10523
vs12,patillon,1,1,21Dec2010,1001,serial,500,493,200,2,12,0.220673333138,0,L,8,z,0,897,3,6,546,1851,2695,3294,0,L among T,10524
vs12,patillon,1,1,21Dec2010,1001,serial,500,441,200,2,13,0.841252802212,0,L,12,z,0,699,7,10,640,4106,1736,2307,0,L among T,10525
vs12,patillon,1,1,21Dec2010,1001,serial,500,655,200,2,14,1.5027604969,1,L,8,z,1,643,8,6,681,849,1621,2479,0,L among T,10526
vs12,patillon,1,1,21Dec2010,1001,serial,500,622,200,2,15,1.34805806864,1,L,2,z,1,600,9,1,807,1030,1760,2961,0,L among T,10527
vs12,patillon,1,1,21Dec2010,1001,serial,500,681,200,2,16,2.65305724219,0,L,4,a,1,814,7,4,627,2194,2994,3807,0,L among T,10528
vs12,patillon,1,1,21Dec2010,1001,serial,500,467,200,2,17,5.39323863563,0,L,12,z,0,971,8,10,558,663,1578,2606,0,L among T,10529
vs12,patillon,1,1,21Dec2010,1001,serial,500,666,200,2,18,2.22821370657,0,L,4,z,0,942,9,4,1058,1845,2931,5091,0,L among T,10530
vs12,patillon,1,1,21Dec2010,1002,serial,500,580,200,2,19,1.9722767369,0,L,12,a,1,1200,6,11,1175,2505,3492,4563,0,L among T,10531
vs12,patillon,1,1,21Dec2010,1002,serial,500,558,200,2,20,0.04221169515,1,L,4,z,1,600,9,4,758,1322,2194,3161,0,L among T,10532
vs12,patillon,1,1,21Dec2010,1002,serial,500,665,200,2,21,1.66388706493,0,L,12,a,1,1100,7,10,821,1880,2924,4124,0,L among T,10533
vs12,patillon,1,1,21Dec2010,1002,serial,500,574,200,2,22,3.74314633482,1,L,12,z,1,614,8,10,802,691,2079,2879,0,L among T,10534
vs12,patillon,1,1,21Dec2010,1002,serial,500,410,200,2,23,2.86257199601,1,L,4,z,1,943,9,3,947,792,1635,2403,0,L among T,10535
vs12,patillon,1,1,21Dec2010,1002,serial,500,520,200,2,24,3.69296801943,0,L,4,z,0,771,7,4,808,691,1462,2306,0,L among T,10536
vs12,patillon,1,1,21Dec2010,1002,serial,500,532,200,2,25,4.46147043248,1,L,8,z,1,857,4,6,831,1106,2306,5066,0,L among T,10537
vs12,patillon,1,1,21Dec2010,1002,serial,500,459,200,2,26,3.53290564564,1,L,8,z,1,600,8,7,827,620,1307,1992,0,L among T,10538
vs12,patillon,1,1,21Dec2010,1002,serial,500,422,200,2,27,5.33103581148,0,L,2,z,0,799,9,2,582,934,1763,2421,0,L among T,10539
vs12,patillon,1,1,21Dec2010,1002,serial,500,568,200,2,28,6.2210125993,1,L,12,z,1,642,8,10,565,764,1322,2006,0,L among T,10540
vs12,patillon,1,1,21Dec2010,1002,serial,500,412,200,2,29,5.77338991669,0,L,2,a,1,1901,9,1,645,1035,1635,2250,0,L among T,10541
vs12,patillon,1,1,21Dec2010,1002,serial,500,697,200,2,30,3.87674611322,0,L,4,a,1,1000,7,4,780,1233,2105,3492,0,L among T,10542
vs12,patillon,1,1,21Dec2010,1003,serial,500,595,200,2,31,3.07379118311,1,L,2,z,1,686,9,2,618,907,1650,2450,0,L among T,10543
vs12,patillon,1,1,21Dec2010,1003,serial,500,439,200,2,32,4.02299146959,1,L,8,z,1,1071,9,7,963,2423,2994,4682,0,L among T,10544
vs12,patillon,1,1,21Dec2010,1003,serial,500,503,200,2,33,1.54303413483,1,L,12,z,1,912,6,11,711,936,2065,2936,0,L among T,10545
vs12,patillon,1,1,21Dec2010,1003,serial,500,439,200,2,34,0.784549537999,1,L,8,z,1,656,9,6,842,735,1707,2937,0,L among T,10546
vs12,patillon,1,1,21Dec2010,1003,serial,500,437,200,2,35,1.98591122106,0,L,12,z,0,656,9,10,701,707,1508,2608,0,L among T,10547
vs12,patillon,1,1,21Dec2010,1003,serial,500,610,200,2,36,5.12859044695,1,L,12,z,1,570,9,10,797,822,1479,2087,0,L among T,10548
vs12,patillon,1,1,21Dec2010,1003,serial,500,635,200,2,37,3.40303959143,0,L,2,a,1,757,8,1,720,519,1219,1848,0,L among T,10549
vs12,patillon,1,1,21Dec2010,1003,serial,500,575,200,2,38,1.88276323149,1,L,2,z,1,871,9,1,967,906,1491,2232,0,L among T,10550
vs12,patillon,1,1,21Dec2010,1003,serial,500,668,200,2,39,1.31837148295,1,L,4,a,0,1257,6,4,723,1006,2493,3036,0,L among T,10551
vs12,patillon,1,1,21Dec2010,1003,serial,500,456,200,2,40,5.57155499766,1,L,4,z,1,627,9,3,890,501,1187,1787,0,L among T,10552
vs12,patillon,1,1,21Dec2010,1004,serial,500,561,200,3,1,6.10347586411,0,L,4,z,0,680,5,3,890,2050,3108,4252,0,L among T,10553
vs12,patillon,1,1,21Dec2010,1004,serial,500,433,200,3,2,1.61207132638,1,L,4,z,1,770,8,3,701,949,2119,2834,0,L among T,10554
vs12,patillon,1,1,21Dec2010,1004,serial,500,434,200,3,3,4.60782913984,1,L,4,z,1,857,8,3,627,635,1407,2079,0,L among T,10555
vs12,patillon,1,1,21Dec2010,1004,serial,500,487,200,3,4,5.17774067352,1,L,8,z,1,556,8,7,928,858,1429,2702,0,L among T,10556
vs12,patillon,1,1,21Dec2010,1004,serial,500,536,200,3,5,1.7249956985,1,L,2,z,1,529,8,2,731,1035,1893,2650,0,L among T,10557
vs12,patillon,1,1,21Dec2010,1004,serial,500,660,200,3,6,1.44584068501,1,L,2,z,1,484,9,1,755,634,1706,2436,0,L among T,10558
vs12,patillon,1,1,21Dec2010,1004,serial,500,681,200,3,7,3.57776909045,1,L,2,z,1,598,9,2,610,690,1391,2048,0,L among T,10559
vs12,patillon,1,1,21Dec2010,1004,serial,500,432,200,3,8,2.97923836862,1,L,4,z,1,497,9,4,583,807,1578,2236,0,L among T,10560
vs12,patillon,1,1,21Dec2010,1004,serial,500,547,200,3,9,1.1431920635,0,L,2,a,1,628,8,2,831,1335,1978,2735,0,L among T,10561
vs12,patillon,1,1,21Dec2010,1004,serial,500,608,200,3,10,1.26324817453,1,L,12,z,1,786,3,10,733,1551,4853,3023,0,L among T,10562
vs12,patillon,1,1,21Dec2010,1005,serial,500,414,200,3,11,5.19248351339,0,L,8,z,0,886,3,6,911,1606,2464,2978,0,L among T,10563
vs12,patillon,1,1,21Dec2010,1005,serial,500,536,200,3,12,3.51892354157,1,L,8,a,0,1115,8,7,1185,734,3302,2465,0,L among T,10564
vs12,patillon,1,1,21Dec2010,1005,serial,500,428,200,3,13,1.48633363233,1,L,2,z,1,600,8,1,803,749,1678,2779,0,L among T,10565
vs12,patillon,1,1,21Dec2010,1005,serial,500,462,200,3,14,3.36875500795,0,L,12,z,0,613,9,10,792,635,1378,2231,0,L among T,10566
vs12,patillon,1,1,21Dec2010,1005,serial,500,655,200,3,15,0.874871217743,1,L,4,z,1,684,8,4,928,634,2120,1435,0,L among T,10567
vs12,patillon,1,1,21Dec2010,1005,serial,500,516,200,3,16,1.76385601168,0,L,2,a,1,814,9,1,725,963,1731,2474,0,L among T,10568
vs12,patillon,1,1,21Dec2010,1005,serial,500,477,200,3,17,0.986689858034,0,L,12,a,1,1000,3,10,1148,3966,5879,2222,0,L among T,10569
vs12,patillon,1,1,21Dec2010,1005,serial,500,483,200,3,18,4.88299188584,0,L,8,z,0,656,8,8,1075,892,1749,2879,0,L among T,10570
vs12,patillon,1,1,21Dec2010,1005,serial,500,699,200,3,19,4.19326503087,0,L,4,z,0,485,9,3,1012,861,1561,2233,0,L among T,10571
vs12,patillon,1,1,21Dec2010,1005,serial,500,517,200,3,20,4.76202957833,0,L,12,z,0,785,8,11,1146,778,2608,3151,0,L among T,10572
vs12,patillon,1,1,21Dec2010,1005,serial,500,672,200,3,21,0.402540257979,1,L,12,z,1,457,7,11,803,692,1535,3722,0,L among T,10573
vs12,patillon,1,1,21Dec2010,1005,serial,500,457,200,3,22,2.98414878665,0,L,8,z,0,471,3,7,928,1078,2161,3692,0,L among T,10574
vs12,patillon,1,1,21Dec2010,1006,serial,500,566,200,3,23,0.841247825034,1,L,12,z,1,457,4,9,847,1093,1764,2593,0,L among T,10575
vs12,patillon,1,1,21Dec2010,1006,serial,500,598,200,3,24,0.809444987489,1,L,4,z,1,568,8,4,897,992,1864,2450,0,L among T,10576
vs12,patillon,1,1,21Dec2010,1006,serial,500,554,200,3,25,4.16878085058,1,L,12,z,1,571,9,10,776,1035,2007,2650,0,L among T,10577
vs12,patillon,1,1,21Dec2010,1006,serial,500,637,200,3,26,5.73338395976,1,L,8,z,1,1158,3,7,1168,1264,3136,2150,0,L among T,10578
vs12,patillon,1,1,21Dec2010,1006,serial,500,405,200,3,27,4.03032536571,0,L,8,z,0,757,7,7,905,693,1522,2259,0,L among T,10579
vs12,patillon,1,1,21Dec2010,1006,serial,500,480,200,3,28,4.18440915917,0,L,4,z,0,742,7,3,927,648,1863,2535,0,L among T,10580
vs12,patillon,1,1,21Dec2010,1006,serial,500,675,200,3,29,2.53902273325,0,L,2,a,1,671,7,2,810,591,1419,2063,0,L among T,10581
vs12,patillon,1,1,21Dec2010,1006,serial,500,602,200,3,30,4.62059929029,0,L,8,z,0,785,9,7,975,805,1419,1934,0,L among T,10582
vs12,patillon,1,1,21Dec2010,1006,serial,500,574,200,3,31,2.29688319696,0,L,4,z,0,871,6,4,842,1288,2474,3032,0,L among T,10583
vs12,patillon,1,1,21Dec2010,1006,serial,500,663,200,3,32,0.890089351416,1,L,8,z,1,456,8,7,1053,1350,1965,2536,0,L among T,10584
vs12,patillon,1,1,21Dec2010,1006,serial,500,539,200,3,33,2.84716173193,1,L,8,z,1,527,8,7,752,577,1120,1820,0,L among T,10585
vs12,patillon,1,1,21Dec2010,1006,serial,500,616,200,3,34,1.27556584995,1,L,12,z,1,485,4,9,1052,1136,3051,2494,0,L among T,10586
vs12,patillon,1,1,21Dec2010,1006,serial,500,475,200,3,35,0.252770562967,0,L,12,z,0,640,4,9,921,1050,2264,2864,0,L among T,10587
vs12,patillon,1,1,21Dec2010,1006,serial,500,618,200,3,36,0.80303908134,0,L,12,z,0,614,3,11,1008,1908,2919,3575,0,L among T,10588
vs12,patillon,1,1,21Dec2010,1007,serial,500,549,200,3,37,2.15577400445,0,L,2,z,0,671,0,1,782,1536,2893,3681,0,L among T,10589
vs12,patillon,1,1,21Dec2010,1007,serial,500,409,200,3,38,2.49840824687,0,L,2,a,1,883,8,1,1062,806,1493,1993,0,L among T,10590
vs12,patillon,1,1,21Dec2010,1007,serial,500,433,200,3,39,0.263565528976,1,L,2,z,1,727,8,2,873,563,1263,1820,0,L among T,10591
vs12,patillon,1,1,21Dec2010,1007,serial,500,686,200,3,40,3.60531464834,0,L,4,a,1,585,8,4,1026,699,1657,3002,0,L among T,10592
vs12,patillon,1,1,21Dec2010,1007,serial,500,542,200,4,1,6.0095688586,0,L,2,z,0,499,6,1,722,1536,2780,3409,0,L among T,10593
vs12,patillon,1,1,21Dec2010,1007,serial,500,519,200,4,2,5.43273055442,1,L,2,z,1,470,9,2,716,1034,1706,2849,0,L among T,10594
vs12,patillon,1,1,21Dec2010,1007,serial,500,540,200,4,3,4.47997891092,0,L,8,z,0,557,7,7,721,848,1421,2174,0,L among T,10595
vs12,patillon,1,1,21Dec2010,1007,serial,500,482,200,4,4,5.12215354561,0,L,4,a,1,728,9,4,735,849,1363,1892,0,L among T,10596
vs12,patillon,1,1,21Dec2010,1007,serial,500,462,200,4,5,5.27068626326,0,L,2,a,1,671,7,2,827,805,1534,2063,0,L among T,10597
vs12,patillon,1,1,21Dec2010,1008,serial,500,535,200,4,6,4.4949742066,1,L,2,z,1,642,8,1,760,491,1191,1964,0,L among T,10598
vs12,patillon,1,1,21Dec2010,1008,serial,500,414,200,4,7,4.27780589583,1,L,12,z,1,614,7,11,622,592,1306,1877,0,L among T,10599
vs12,patillon,1,1,21Dec2010,1008,serial,500,494,200,4,8,5.35404842247,0,L,12,z,0,866,4,10,1045,1565,2880,4410,0,L among T,10600
vs12,patillon,1,1,21Dec2010,1008,serial,500,519,200,4,9,4.29563607196,1,L,8,z,1,742,9,8,877,1090,2019,3849,0,L among T,10601
vs12,patillon,1,1,21Dec2010,1008,serial,500,650,200,4,10,1.74595804865,1,L,12,z,1,743,8,11,980,763,1721,5492,0,L among T,10602
vs12,patillon,1,1,21Dec2010,1008,serial,500,531,200,4,11,3.67816737265,1,L,4,z,1,542,8,4,756,720,1506,2965,0,L among T,10603
vs12,patillon,1,1,21Dec2010,1008,serial,500,554,200,4,12,5.86748006868,1,L,2,z,1,600,9,2,748,1779,2665,4181,0,L among T,10604
vs12,patillon,1,1,21Dec2010,1008,serial,500,431,200,4,13,2.30306370357,1,L,12,z,1,529,8,11,861,764,1660,2675,0,L among T,10605
vs12,patillon,1,1,21Dec2010,1008,serial,500,699,200,4,14,3.96630996986,0,L,2,a,1,657,8,2,671,735,1620,2250,0,L among T,10606
vs12,patillon,1,1,21Dec2010,1008,serial,500,548,200,4,15,0.662000320506,1,L,2,z,1,757,9,1,883,1089,1803,2877,0,L among T,10607
vs12,patillon,1,1,21Dec2010,1008,serial,500,403,200,4,16,4.23291684352,0,L,4,a,1,1172,9,3,791,706,1477,2450,0,L among T,10608
vs12,patillon,1,1,21Dec2010,1008,serial,500,570,200,4,17,2.26736549841,0,L,12,z,0,742,8,8,1017,621,1678,2964,0,L among T,10609
vs12,patillon,1,1,21Dec2010,1009,serial,500,506,200,4,18,0.892694684746,1,L,4,z,1,1386,10,4,1200,1403,2032,3119,0,L among T,10610
vs12,patillon,1,1,21Dec2010,1009,serial,500,676,200,4,19,3.88118003702,1,L,8,z,1,527,8,7,1082,1192,2422,3794,0,L among T,10611
vs12,patillon,1,1,21Dec2010,1009,serial,500,533,200,4,20,4.77721463739,1,L,8,z,1,399,7,7,1133,764,2178,1436,0,L among T,10612
vs12,patillon,1,1,21Dec2010,1009,serial,500,632,200,4,21,1.89065691726,0,L,2,a,1,557,9,2,762,1821,2578,3162,0,L among T,10613
vs12,patillon,1,1,21Dec2010,1009,serial,500,668,200,4,22,2.1601518392,0,L,8,z,0,770,7,7,931,1077,3377,2635,0,L among T,10614
vs12,patillon,1,1,21Dec2010,1009,serial,500,638,200,4,23,5.9792586868,0,L,4,z,0,542,7,3,810,1029,2502,3303,0,L among T,10615
vs12,patillon,1,1,21Dec2010,1009,serial,500,591,200,4,24,6.06159240775,1,L,4,z,1,514,8,4,733,820,1435,2235,0,L among T,10616
vs12,patillon,1,1,21Dec2010,1009,serial,500,685,200,4,25,4.17300619027,0,L,4,a,1,527,7,3,606,777,2750,3551,0,L among T,10617
vs12,patillon,1,1,21Dec2010,1009,serial,500,435,200,4,26,3.58113708974,0,L,12,z,0,585,10,11,570,1450,2190,3019,0,L among T,10618
vs12,patillon,1,1,21Dec2010,1009,serial,500,423,200,4,27,0.322508612414,1,L,2,z,1,643,9,1,888,1006,2007,2750,0,L among T,10619
vs12,patillon,1,1,21Dec2010,1009,serial,500,465,200,4,28,1.30874436934,1,L,4,a,0,486,0,3,811,1290,2649,3921,0,L among T,10620
vs12,patillon,1,1,21Dec2010,1009,serial,500,528,200,4,29,4.86618557012,1,L,12,z,1,471,9,12,757,1150,1879,2565,0,L among T,10621
vs12,patillon,1,1,21Dec2010,1010,serial,500,558,200,4,30,4.95477497723,0,L,12,a,1,828,9,9,650,835,1649,2664,0,L among T,10622
