manip;subject;session;order;mm;tm;trialType;iti;fixDur;stimDur;nBlock;nTrial;alpha;present;targType;nItems;resp;acc;rt;confidence;estNItems;estTime;confidenceRT;estNItemsRT;estTimeRT;RecRT;Erreur;PostTest;Rec2Type;RecRT2;Rec2;couleur;Prime;CordCible;CordPrime;Yes/No;AV/AP;Diff;PostTest;DiffTime;RECORDING_SESSION_LABEL;AVERAGE_FIXATION_DURATION;AVERAGE_SACCADE_AMPLITUDE;BUTTON_PRESS_COUNT;DURATION;FIXATION_COUNT;SACCADE_COUNT
vs12;ruben;4;2;25-janv-13;927;mixed;500;400;2000;2;20;2.26666042815;True;L;8;a;1;244;None;None;None;None;None;None;None;None;None;D;1314;8;Rouge;0;1;0;0;None;None;0;1241;RUBEN;181.67;7.39;0;1376;6;5
vs12;ruben;4;2;25-janv-13;928;mixed;500;400;2000;2;21;2.12174705336;True;L;16;a;1;398;None;None;None;None;None;None;None;None;None;D;1402;8;Rouge;0;16;0;0;None;None;0;1123;RUBEN;180;3.97;0;1260;6;5
vs12;ruben;4;2;25-janv-13;928;mixed;500;400;2000;2;22;2.98568151625;True;X;4;z;1;386;None;None;None;None;None;None;None;None;None;B;4747;5;Vert;0;1;0;0;None;None;0;0;RUBEN;3139;0;2;3147;1;0
vs12;ruben;4;2;25-janv-13;928;mixed;500;400;2000;2;23;1.2372141514;True;X;8;a;1;218;None;None;None;None;None;None;None;None;None;A;1387;0;Rouge;0;8;0;0;None;None;0;448;RUBEN;162.67;5.44;0;586;3;2
vs12;ruben;4;2;25-janv-13;928;mixed;500;400;2000;2;24;2.49144459235;False;X;8;z;1;353;None;None;None;None;None;None;None;None;None;A;1648;0;Vert;0;3;0;0;None;None;0;372;RUBEN;142;4.02;0;505;3;2
vs12;ruben;4;2;25-janv-13;928;mixed;500;400;2000;2;25;3.34382141293;False;L;4;a;1;583;None;None;None;None;None;None;None;None;None;B;2128;4;Rouge;0;1;0;0;None;None;0;2303;RUBEN;312.83;7.22;0;2439;6;6
vs12;ruben;4;2;25-janv-13;928;mixed;500;400;2000;2;26;5.91877812681;False;L;16;a;1;1067;None;None;None;None;None;None;None;None;None;B;1892;5;Rouge;0;9;0;0;None;None;0;1144;RUBEN;227.6;4.49;2;1279;5;4
vs12;ruben;4;2;25-janv-13;928;mixed;500;400;2000;2;27;4.51190558838;False;L;16;N;0;1500;None;None;None;None;None;None;None;None;None;B;2980;4;Vert;0;16;0;0;None;None;0;771;RUBEN;148.6;3.02;0;906;5;4
vs12;ruben;4;2;25-janv-13;928;mixed;500;400;2000;2;28;2.23639664053;True;L;4;a;1;248;None;None;None;None;None;None;None;None;None;B;1249;5;Rouge;0;2;0;0;None;None;0;612;RUBEN;224.33;3.4;0;746;3;2
vs12;ruben;4;2;25-janv-13;928;mixed;500;400;2000;2;29;0.0930297057357;True;X;4;z;1;277;None;None;None;None;None;None;None;None;None;A;1088;2;Vert;0;3;0;0;None;None;0;328;RUBEN;207.5;7.14;0;465;2;1
vs12;ruben;4;2;25-janv-13;928;mixed;500;400;2000;2;30;3.02495107676;True;X;8;N;0;1500;None;None;None;None;None;None;None;None;None;A;1005;2;Rouge;0;3;0;0;None;None;0;0;RUBEN;605.2;3.68;0;3149;5;4
vs12;ruben;4;2;25-janv-13;929;mixed;500;400;2000;2;31;5.67810304285;True;X;8;a;1;431;None;None;None;None;None;None;None;None;None;A;1336;2;Rouge;0;6;0;0;None;None;0;653;RUBEN;134.6;3.8;0;785;5;4
vs12;ruben;4;2;25-janv-13;929;mixed;500;400;2000;2;32;0.0142212325435;True;X;4;a;1;482;None;None;None;None;None;None;None;None;None;A;1360;2;Rouge;0;2;0;0;None;None;0;338;RUBEN;207;7.08;0;476;2;1
vs12;ruben;4;2;25-janv-13;929;mixed;500;400;2000;2;33;2.71125591425;True;L;4;a;1;350;None;None;None;None;None;None;None;None;None;D;1193;9;Rouge;0;3;0;0;None;None;0;1413;RUBEN;217.33;7.99;0;1548;6;5
vs12;ruben;4;2;25-janv-13;929;mixed;500;400;2000;2;34;3.28324899284;True;L;16;z;1;559;None;None;None;None;None;None;None;None;None;C;1185;7;Vert;0;12;0;0;None;None;0;1855;RUBEN;216.62;4.57;0;1992;8;7
vs12;ruben;4;2;25-janv-13;929;mixed;500;400;2000;2;35;6.2132916882;False;X;16;z;1;1266;None;None;None;None;None;None;None;None;None;A;2077;1;Vert;0;14;0;0;None;None;0;315;RUBEN;200;7.43;0;452;2;1
vs12;ruben;4;2;25-janv-13;929;mixed;500;400;2000;2;36;4.32337752847;False;X;4;a;1;277;None;None;None;None;None;None;None;None;None;A;1329;1;Rouge;0;3;0;0;None;None;0;602;RUBEN;163.25;3.07;0;735;4;3
vs12;ruben;4;2;25-janv-13;931;mixed;500;400;2000;3;1;4.05624920658;False;X;16;a;1;509;None;None;None;None;None;None;None;None;None;A;1938;1;Rouge;0;8;0;0;None;None;0;770;RUBEN;172.75;7.94;0;907;4;4
vs12;ruben;4;2;25-janv-13;931;mixed;500;400;2000;3;2;0.603837587251;True;L;16;z;1;665;None;None;None;None;None;None;None;None;None;B;2429;4;Vert;0;8;0;0;None;None;0;2255;RUBEN;431;2.98;0;2391;5;4
vs12;ruben;4;2;25-janv-13;931;mixed;500;400;2000;3;3;0.426505568548;False;X;8;a;1;375;None;None;None;None;None;None;None;None;None;A;1427;3;Rouge;0;5;0;0;None;None;0;1035;RUBEN;341;19.33;0;1170;3;2
vs12;ruben;4;2;25-janv-13;931;mixed;500;400;2000;3;4;0.349811084529;False;X;16;a;1;292;None;None;None;None;None;None;None;None;None;A;1437;1;Rouge;0;11;0;0;None;None;0;561;RUBEN;197;7.92;2;699;3;2
vs12;ruben;4;2;25-janv-13;931;mixed;500;400;2000;3;5;1.62649988837;True;X;4;a;1;275;None;None;None;None;None;None;None;None;None;C;835;6;Rouge;0;3;0;0;None;None;0;497;RUBEN;174.33;8.68;0;632;3;2
vs12;ruben;4;2;25-janv-13;931;mixed;500;400;2000;3;6;3.52322437259;False;X;4;z;1;641;None;None;None;None;None;None;None;None;None;B;894;4;Vert;0;1;0;0;None;None;0;785;RUBEN;186.67;0;0;921;3;3
vs12;ruben;4;2;25-janv-13;931;mixed;500;400;2000;3;7;5.08915596064;True;L;4;a;1;915;None;None;None;None;None;None;None;None;None;C;1160;7;Rouge;0;4;0;0;None;None;0;1221;RUBEN;218.8;5.77;0;1359;5;4
vs12;ruben;4;2;25-janv-13;931;mixed;500;400;2000;3;8;4.76993249733;False;L;16;z;1;943;None;None;None;None;None;None;None;None;None;C;1076;7;Vert;0;9;0;0;None;None;0;1364;RUBEN;184.29;3.94;2;1502;7;6
vs12;ruben;4;2;25-janv-13;931;mixed;500;400;2000;3;9;2.40318909295;True;L;4;a;1;919;None;None;None;None;None;None;None;None;None;D;1576;9;Rouge;0;1;0;0;None;None;0;705;RUBEN;242.33;7.38;0;841;3;2
vs12;ruben;4;2;25-janv-13;931;mixed;500;400;2000;3;10;0.551819388945;False;X;8;z;1;367;None;None;None;None;None;None;None;None;None;A;1323;2;Vert;0;4;0;0;None;None;0;735;RUBEN;184.75;6.34;0;869;4;3
vs12;ruben;4;2;25-janv-13;931;mixed;500;400;2000;3;11;0.62302835788;False;L;8;a;1;317;None;None;None;None;None;None;None;None;None;B;2381;5;Rouge;0;3;0;0;None;None;0;647;RUBEN;229;6.49;2;783;3;2
vs12;ruben;4;2;25-janv-13;932;mixed;500;400;2000;3;12;1.6319303212;False;X;4;z;1;270;None;None;None;None;None;None;None;None;None;B;1337;4;Vert;0;4;0;0;None;None;0;368;RUBEN;220.5;7.1;2;506;2;1
vs12;ruben;4;2;25-janv-13;932;mixed;500;400;2000;3;13;3.88418988643;True;X;4;z;1;485;None;None;None;None;None;None;None;None;None;B;1066;4;Vert;0;3;0;0;None;None;0;401;RUBEN;125.67;5.07;2;539;3;2
vs12;ruben;4;2;25-janv-13;932;mixed;500;400;2000;3;14;5.68565080124;False;L;4;a;1;522;None;None;None;None;None;None;None;None;None;B;2556;5;Rouge;0;3;0;0;None;None;0;1807;RUBEN;425.75;7.1;2;1943;4;4
vs12;ruben;4;2;25-janv-13;932;mixed;500;400;2000;3;15;0.788247858604;True;X;8;a;1;218;None;None;None;None;None;None;None;None;None;B;1660;5;Rouge;0;8;0;0;None;None;0;464;RUBEN;164.33;3.37;0;597;3;3
vs12;ruben;4;2;25-janv-13;932;mixed;500;400;2000;3;16;0.885225055092;False;X;8;a;1;848;None;None;None;None;None;None;None;None;None;B;2754;4;Rouge;0;8;0;0;None;None;0;979;RUBEN;303;19.61;0;1113;3;2
vs12;ruben;4;2;25-janv-13;932;mixed;500;400;2000;3;17;1.25348245771;False;X;4;z;1;127;None;None;None;None;None;None;None;None;None;A;1153;2;Vert;0;2;0;0;None;None;0;491;RUBEN;187.33;3.8;0;626;3;2
vs12;ruben;4;2;25-janv-13;932;mixed;500;400;2000;3;18;6.26280320621;True;X;16;z;1;285;None;None;None;None;None;None;None;None;None;A;2732;2;Vert;0;4;0;0;None;None;0;296;RUBEN;195.5;7.19;2;433;2;1
vs12;ruben;4;2;25-janv-13;932;mixed;500;400;2000;3;19;1.59190716976;True;L;8;a;1;1265;None;None;None;None;None;None;None;None;None;B;2015;4;Rouge;0;6;0;0;None;None;0;351;RUBEN;215.5;7.37;2;486;2;1
vs12;ruben;4;2;25-janv-13;932;mixed;500;400;2000;3;20;1.19199754468;False;L;16;z;1;1115;None;None;None;None;None;None;None;None;None;C;1541;7;Vert;0;9;0;0;None;None;0;1417;RUBEN;231.83;3.7;0;1554;6;5
vs12;ruben;4;2;25-janv-13;932;mixed;500;400;2000;3;21;0.065902270466;True;L;16;a;1;986;None;None;None;None;None;None;None;None;None;D;986;9;Rouge;0;10;0;0;None;None;0;0;RUBEN;187.92;4.15;0;3149;13;12
vs12;ruben;4;2;25-janv-13;933;mixed;500;400;2000;3;22;1.13860490474;True;L;4;z;1;461;None;None;None;None;None;None;None;None;None;B;1609;4;Vert;0;3;0;0;None;None;0;461;RUBEN;172.67;3.58;0;594;3;2
vs12;ruben;4;2;25-janv-13;933;mixed;500;400;2000;3;23;1.42946863187;True;X;16;a;1;499;None;None;None;None;None;None;None;None;None;A;932;3;Rouge;0;7;0;0;None;None;0;592;RUBEN;193.33;4.7;0;727;3;3
vs12;ruben;4;2;25-janv-13;933;mixed;500;400;2000;3;24;4.1300519495;False;L;8;a;1;983;None;None;None;None;None;None;None;None;None;D;1503;8;Rouge;0;8;0;0;None;None;0;1164;RUBEN;182.67;4.39;2;1301;6;5
vs12;ruben;4;2;25-janv-13;933;mixed;500;400;2000;3;25;3.14992021504;False;L;8;a;1;277;None;None;None;None;None;None;None;None;None;D;1114;9;Rouge;0;5;0;0;None;None;0;454;RUBEN;163.67;8.03;2;592;3;2
vs12;ruben;4;2;25-janv-13;933;mixed;500;400;2000;3;26;2.39682549884;False;L;16;z;1;478;None;None;None;None;None;None;None;None;None;B;1015;4;Vert;0;16;0;0;None;None;0;1990;RUBEN;268.86;5.46;0;2127;7;6
vs12;ruben;4;2;25-janv-13;933;mixed;500;400;2000;3;27;5.90620329453;True;X;8;a;1;211;None;None;None;None;None;None;None;None;None;B;3385;4;Rouge;0;5;0;0;None;None;0;1439;RUBEN;184.67;0;0;1574;6;6
vs12;ruben;4;2;25-janv-13;933;mixed;500;400;2000;3;28;3.33172864208;True;L;8;a;1;391;None;None;None;None;None;None;None;None;None;C;690;6;Rouge;0;7;0;0;None;None;0;792;RUBEN;191.25;6.74;0;926;4;3
vs12;ruben;4;2;25-janv-13;933;mixed;500;400;2000;3;29;1.34808873396;False;L;4;z;1;334;None;None;None;None;None;None;None;None;None;D;1387;9;Vert;0;3;0;0;None;None;0;1232;RUBEN;178.17;7.04;2;1367;6;5
vs12;ruben;4;2;25-janv-13;933;mixed;500;400;2000;3;30;0.374760932543;True;X;16;a;1;356;None;None;None;None;None;None;None;None;None;A;1370;2;Rouge;0;10;0;0;None;None;0;836;RUBEN;301.33;4.25;2;969;3;2
vs12;ruben;4;2;25-janv-13;933;mixed;500;400;2000;3;31;6.2742883889;True;X;8;z;1;277;None;None;None;None;None;None;None;None;None;A;2295;1;Vert;0;2;0;0;None;None;0;330;RUBEN;138.33;3.61;2;468;3;2
vs12;ruben;4;2;25-janv-13;933;mixed;500;400;2000;3;32;3.4339983819;True;X;4;a;1;894;None;None;None;None;None;None;None;None;None;A;1261;0;Rouge;0;1;0;0;None;None;0;331;RUBEN;139.67;3.17;2;467;3;2
vs12;ruben;4;2;25-janv-13;934;mixed;500;400;2000;3;33;1.72812049155;True;L;16;z;0;334;None;None;None;None;None;None;None;None;None;B;1909;5;Rouge;0;16;0;0;None;None;0;1125;RUBEN;173.17;6.62;0;1261;6;5
vs12;ruben;4;2;25-janv-13;934;mixed;500;400;2000;3;34;4.10106123116;False;X;16;z;1;231;None;None;None;None;None;None;None;None;None;B;1167;4;Vert;0;7;0;0;None;None;0;1615;RUBEN;281;3.02;0;1751;5;4
vs12;ruben;4;2;25-janv-13;934;mixed;500;400;2000;3;35;3.04488235432;True;L;8;a;1;932;None;None;None;None;None;None;None;None;None;B;1675;5;Rouge;0;1;0;0;None;None;0;657;RUBEN;162.5;3.32;2;791;4;3
vs12;ruben;4;2;25-janv-13;934;mixed;500;400;2000;3;36;2.92338047156;False;L;4;z;1;1010;None;None;None;None;None;None;None;None;None;A;1121;3;Vert;0;1;0;0;None;None;0;310;RUBEN;202;6.26;0;447;2;1
vs12;ruben;4;2;25-janv-13;935;mixed;500;400;2000;4;1;4.55211052263;False;X;8;a;1;292;None;None;None;None;None;None;None;None;None;A;1829;2;Rouge;0;2;0;0;None;None;0;2171;RUBEN;178.75;4.98;2;2307;8;7
vs12;ruben;4;2;25-janv-13;936;mixed;500;400;2000;4;2;3.05029335598;False;X;8;a;1;341;None;None;None;None;None;None;None;None;None;A;2472;1;Rouge;0;8;0;0;None;None;0;407;RUBEN;247;8.17;2;546;2;1
vs12;ruben;4;2;25-janv-13;936;mixed;500;400;2000;4;3;4.0075210091;False;X;4;z;1;339;None;None;None;None;None;None;None;None;None;A;695;3;Vert;0;3;0;0;None;None;0;238;RUBEN;158.5;6.01;2;372;2;1
vs12;ruben;4;2;25-janv-13;936;mixed;500;400;2000;4;4;0.645792828525;False;X;4;a;1;247;None;None;None;None;None;None;None;None;None;B;1583;4;Rouge;0;2;0;0;None;None;0;468;RUBEN;160;5.75;2;606;3;3
vs12;ruben;4;2;25-janv-13;936;mixed;500;400;2000;4;5;5.02612256485;True;X;4;z;1;1007;None;None;None;None;None;None;None;None;None;B;1640;4;Vert;0;2;0;0;None;None;0;342;RUBEN;212.5;7.47;0;477;2;1
vs12;ruben;4;2;25-janv-13;936;mixed;500;400;2000;4;6;1.05971160571;True;X;8;N;0;1500;None;None;None;None;None;None;None;None;None;C;832;6;Vert;0;2;0;0;None;None;0;1635;RUBEN;475;3.45;2;1769;3;2
vs12;ruben;4;2;25-janv-13;936;mixed;500;400;2000;4;7;4.88476428291;True;L;16;z;1;331;None;None;None;None;None;None;None;None;None;D;1949;9;Vert;0;5;0;0;None;None;0;2492;RUBEN;202.18;5.63;2;2631;11;10
vs12;ruben;4;2;25-janv-13;936;mixed;500;400;2000;4;8;2.7059393703;True;L;16;a;1;301;None;None;None;None;None;None;None;None;None;B;2114;4;Rouge;0;15;0;0;None;None;0;676;RUBEN;177.75;4.33;2;814;4;3
vs12;ruben;4;2;25-janv-13;936;mixed;500;400;2000;4;9;2.18099963913;False;X;16;a;1;1028;None;None;None;None;None;None;None;None;None;C;1749;7;Rouge;0;12;0;0;None;None;0;1239;RUBEN;242;6.8;0;1374;5;4
vs12;ruben;4;2;25-janv-13;936;mixed;500;400;2000;4;10;4.82096711692;True;L;4;a;1;292;None;None;None;None;None;None;None;None;None;B;2041;5;Rouge;0;3;0;0;None;None;0;798;RUBEN;205;2.94;2;931;4;3
vs12;ruben;4;2;25-janv-13;936;mixed;500;400;2000;4;11;1.58900274954;True;L;8;a;1;278;None;None;None;None;None;None;None;None;None;C;1066;7;Rouge;0;5;0;0;None;None;0;1379;RUBEN;179;6.48;2;1515;7;6
vs12;ruben;4;2;25-janv-13;936;mixed;500;400;2000;4;12;5.30208977621;True;L;8;a;1;774;None;None;None;None;None;None;None;None;None;C;994;7;Rouge;0;4;0;0;None;None;0;2204;RUBEN;167.3;4.23;0;2341;10;9
vs12;ruben;4;2;25-janv-13;937;mixed;500;400;2000;4;13;1.39481424984;True;L;4;z;1;362;None;None;None;None;None;None;None;None;None;A;786;2;Vert;0;2;0;0;None;None;0;532;RUBEN;201;3.81;0;666;3;2
vs12;ruben;4;2;25-janv-13;937;mixed;500;400;2000;4;14;1.32376160938;True;L;8;z;1;373;None;None;None;None;None;None;None;None;None;A;1226;2;Vert;0;7;0;0;None;None;0;992;RUBEN;187;7.99;0;1130;5;4
vs12;ruben;4;2;25-janv-13;937;mixed;500;400;2000;4;15;4.72705158976;False;L;4;z;1;223;None;None;None;None;None;None;None;None;None;A;1257;2;Vert;0;2;0;0;None;None;0;501;RUBEN;174;10.3;0;636;3;2
vs12;ruben;4;2;25-janv-13;937;mixed;500;400;2000;4;16;5.06854532239;False;X;4;z;1;308;None;None;None;None;None;None;None;None;None;B;1547;4;Vert;0;4;0;0;None;None;0;1105;RUBEN;216;4.35;2;1239;4;4
vs12;ruben;4;2;25-janv-13;937;mixed;500;400;2000;4;17;4.80394086542;True;X;16;z;1;373;None;None;None;None;None;None;None;None;None;A;1769;1;Vert;0;5;0;0;None;None;0;561;RUBEN;144.5;4.91;2;701;4;3
vs12;ruben;4;2;25-janv-13;937;mixed;500;400;2000;4;18;2.38206078026;False;L;16;z;1;245;None;None;None;None;None;None;None;None;None;A;1648;2;Vert;0;12;0;0;None;None;0;1622;RUBEN;211.57;4.84;2;1755;7;6
vs12;ruben;4;2;25-janv-13;937;mixed;500;400;2000;4;19;3.04189229059;True;X;16;a;1;1076;None;None;None;None;None;None;None;None;None;C;1356;6;Rouge;0;12;0;0;None;None;0;1067;RUBEN;212.4;3.57;2;1204;5;4
vs12;ruben;4;2;25-janv-13;937;mixed;500;400;2000;4;20;1.52636146994;False;L;16;a;1;696;None;None;None;None;None;None;None;None;None;C;1256;6;Rouge;0;15;0;0;None;None;0;1575;RUBEN;378.75;14.24;2;1710;4;3
vs12;ruben;4;2;25-janv-13;937;mixed;500;400;2000;4;21;6.03142309342;False;L;8;z;1;354;None;None;None;None;None;None;None;None;None;A;2100;2;Vert;0;3;0;0;None;None;0;2162;RUBEN;348.5;5.23;0;2298;6;5
vs12;ruben;4;2;25-janv-13;937;mixed;500;400;2000;4;22;4.61280498991;True;X;16;a;1;354;None;None;None;None;None;None;None;None;None;B;1208;4;Rouge;0;6;0;0;None;None;0;1267;RUBEN;249.2;4.65;0;1404;5;4
vs12;ruben;4;2;25-janv-13;937;mixed;500;400;2000;4;23;2.63305463559;False;L;8;a;1;247;None;None;None;None;None;None;None;None;None;B;1160;4;Rouge;0;7;0;0;None;None;0;1169;RUBEN;295.5;4.58;2;1302;4;3
vs12;ruben;4;2;25-janv-13;938;mixed;500;400;2000;4;24;3.42036379882;False;X;16;a;0;615;None;None;None;None;None;None;None;None;None;A;1515;2;Vert;0;9;0;0;None;None;0;500;RUBEN;190.33;2.75;2;638;3;2
vs12;ruben;4;2;25-janv-13;938;mixed;500;400;2000;4;25;3.49430889122;True;X;8;a;1;304;None;None;None;None;None;None;None;None;None;A;2047;2;Rouge;0;5;0;0;None;None;0;442;RUBEN;163.67;6.85;2;579;3;2
vs12;ruben;4;2;25-janv-13;938;mixed;500;400;2000;4;26;3.64917949103;False;X;16;z;1;374;None;None;None;None;None;None;None;None;None;C;1190;6;Vert;0;4;0;0;None;None;0;318;RUBEN;195.5;7.34;2;452;2;1
vs12;ruben;4;2;25-janv-13;938;mixed;500;400;2000;4;27;1.61306888093;False;L;8;z;1;376;None;None;None;None;None;None;None;None;None;B;2063;4;Vert;0;5;0;0;None;None;0;1866;RUBEN;263.71;2.47;2;2002;7;6
vs12;ruben;4;2;25-janv-13;938;mixed;500;400;2000;4;28;0.0775652162632;False;L;16;a;1;349;None;None;None;None;None;None;None;None;None;A;1845;2;Rouge;0;8;0;0;None;None;0;1809;RUBEN;235.83;5.4;0;1944;6;5
vs12;ruben;4;2;25-janv-13;938;mixed;500;400;2000;4;29;3.59077874279;True;L;4;z;1;1467;None;None;None;None;None;None;None;None;None;B;1262;5;Vert;0;4;0;0;None;None;0;2895;RUBEN;521.6;0;2;3029;5;5
vs12;ruben;4;2;25-janv-13;938;mixed;500;400;2000;4;30;1.78443619381;True;X;4;a;1;532;None;None;None;None;None;None;None;None;None;A;1581;2;Rouge;0;4;0;0;None;None;0;386;RUBEN;238;6.13;0;521;2;1
vs12;ruben;4;2;25-janv-13;938;mixed;500;400;2000;4;31;5.90950775196;False;L;4;z;1;330;None;None;None;None;None;None;None;None;None;A;1826;2;Vert;0;3;0;0;None;None;0;452;RUBEN;169.67;3.4;0;588;3;2
vs12;ruben;4;2;25-janv-13;938;mixed;500;400;2000;4;32;2.10707151909;True;L;16;a;1;622;None;None;None;None;None;None;None;None;None;D;745;8;Rouge;0;15;0;0;None;None;0;1414;RUBEN;159.75;4.42;2;1551;8;7
vs12;ruben;4;2;25-janv-13;938;mixed;500;400;2000;4;33;1.35969207272;False;L;4;z;1;261;None;None;None;None;None;None;None;None;None;C;1258;7;Vert;0;4;0;0;None;None;0;319;RUBEN;196;8.22;2;451;2;1
vs12;ruben;4;2;25-janv-13;938;mixed;500;400;2000;4;34;3.55856700534;True;X;4;a;1;443;None;None;None;None;None;None;None;None;None;A;1315;3;Rouge;0;1;0;0;None;None;0;637;RUBEN;126.4;3.73;2;774;5;4
vs12;ruben;4;2;25-janv-13;939;mixed;500;400;2000;4;35;0.401492798547;True;X;8;N;0;1500;None;None;None;None;None;None;None;None;None;B;2981;4;Vert;0;3;0;0;None;None;0;407;RUBEN;155.33;1.22;2;544;3;3
vs12;ruben;4;2;25-janv-13;939;mixed;500;400;2000;4;36;5.06883714938;False;X;8;a;1;281;None;None;None;None;None;None;None;None;None;B;1963;4;Rouge;0;3;0;0;None;None;0;471;RUBEN;167.67;7.71;0;605;3;2
vs12;ruben;4;2;25-janv-13;941;mixed;500;400;2000;5;1;4.89070441;False;X;8;z;1;302;None;None;None;None;None;None;None;None;None;A;1726;1;Vert;0;7;0;0;None;None;0;723;RUBEN;266.67;4.42;2;880;3;2
vs12;ruben;4;2;25-janv-13;941;mixed;500;400;2000;5;2;3.92838860154;False;X;8;a;1;385;None;None;None;None;None;None;None;None;None;A;949;1;Rouge;0;4;0;0;None;None;0;616;RUBEN;207.33;4.96;2;750;3;2
vs12;ruben;4;2;25-janv-13;941;mixed;500;400;2000;5;3;5.98339137063;True;X;4;a;1;285;None;None;None;None;None;None;None;None;None;A;1363;2;Rouge;0;3;0;0;None;None;0;366;RUBEN;225;6.99;0;499;2;1
vs12;ruben;4;2;25-janv-13;941;mixed;500;400;2000;5;4;3.03026283103;False;X;4;a;1;365;None;None;None;None;None;None;None;None;None;A;1767;2;Rouge;0;4;0;0;None;None;0;364;RUBEN;220;7.85;0;499;2;1
vs12;ruben;4;2;25-janv-13;941;mixed;500;400;2000;5;5;6.10248171002;True;L;8;z;1;436;None;None;None;None;None;None;None;None;None;B;872;4;Vert;0;6;0;0;None;None;0;811;RUBEN;190;4.78;0;946;4;4
vs12;ruben;4;2;25-janv-13;942;mixed;500;400;2000;5;6;0.485347327007;True;X;16;z;1;299;None;None;None;None;None;None;None;None;None;B;5793;4;Vert;0;6;0;0;None;None;0;573;RUBEN;211.67;4.15;0;708;3;2
vs12;ruben;4;2;25-janv-13;942;mixed;500;400;2000;5;7;1.28691230639;False;L;16;z;1;307;None;None;None;None;None;None;None;None;None;B;969;5;Vert;0;14;0;0;None;None;0;810;RUBEN;208.25;4.08;0;949;4;3
vs12;ruben;4;2;25-janv-13;942;mixed;500;400;2000;5;8;5.9447229558;True;L;16;a;1;1028;None;None;None;None;None;None;None;None;None;D;1289;9;Rouge;0;12;0;0;None;None;0;2070;RUBEN;212.33;4.73;2;2209;9;8
vs12;ruben;4;2;25-janv-13;942;mixed;500;400;2000;5;9;0.392897151564;False;L;4;z;1;977;None;None;None;None;None;None;None;None;None;A;721;2;Vert;0;2;0;0;None;None;0;915;RUBEN;228.25;6.17;0;1052;4;3
vs12;ruben;4;2;25-janv-13;942;mixed;500;400;2000;5;10;6.07581589656;False;X;4;a;1;366;None;None;None;None;None;None;None;None;None;A;1763;2;Rouge;0;1;0;0;None;None;0;791;RUBEN;186.25;3.2;2;926;4;3
vs12;ruben;4;2;25-janv-13;942;mixed;500;400;2000;5;11;2.15964372824;False;L;8;z;1;336;None;None;None;None;None;None;None;None;None;B;1333;5;Vert;0;7;0;0;None;None;0;790;RUBEN;265;7.72;0;926;3;2
vs12;ruben;4;2;25-janv-13;942;mixed;500;400;2000;5;12;1.25273338833;False;L;4;z;1;301;None;None;None;None;None;None;None;None;None;A;945;2;Vert;0;1;0;0;None;None;0;787;RUBEN;155;4.31;2;922;5;4
vs12;ruben;4;2;25-janv-13;942;mixed;500;400;2000;5;13;1.0230974133;False;X;4;a;0;290;None;None;None;None;None;None;None;None;None;B;861;4;Vert;0;2;0;0;None;None;0;904;RUBEN;156.8;5.67;0;1039;5;5
vs12;ruben;4;2;25-janv-13;942;mixed;500;400;2000;5;14;6.09774836806;True;L;4;z;0;314;None;None;None;None;None;None;None;None;None;B;1219;4;Rouge;0;3;0;0;None;None;0;1167;RUBEN;121.5;0;0;1303;6;6
vs12;ruben;4;2;25-janv-13;942;mixed;500;400;2000;5;15;3.28685834159;True;X;16;a;1;304;None;None;None;None;None;None;None;None;None;A;985;2;Rouge;0;7;0;0;None;None;0;528;RUBEN;187.33;4.73;2;663;3;2
vs12;ruben;4;2;25-janv-13;942;mixed;500;400;2000;5;16;2.79253574625;True;L;16;z;0;305;None;None;None;None;None;None;None;None;None;A;1286;3;Rouge;0;9;0;0;None;None;0;2347;RUBEN;245.56;4.06;2;2485;9;8
vs12;ruben;4;2;25-janv-13;942;mixed;500;400;2000;5;17;5.19681825272;False;L;4;z;0;309;None;None;None;None;None;None;None;None;None;A;1630;3;Rouge;0;1;0;0;None;None;0;789;RUBEN;411;6.92;0;927;2;1
vs12;ruben;4;2;25-janv-13;943;mixed;500;400;2000;5;18;3.0520461066;True;L;16;z;1;1076;None;None;None;None;None;None;None;None;None;C;1714;6;Vert;0;2;0;0;None;None;0;2411;RUBEN;275.75;8.96;0;2544;8;7
vs12;ruben;4;2;25-janv-13;943;mixed;500;400;2000;5;19;3.50431922109;True;X;4;a;1;442;None;None;None;None;None;None;None;None;None;A;1277;2;Rouge;0;4;0;0;None;None;0;289;RUBEN;187.5;6.73;2;425;2;1
vs12;ruben;4;2;25-janv-13;943;mixed;500;400;2000;5;20;5.40744408915;False;X;16;z;1;924;None;None;None;None;None;None;None;None;None;A;957;3;Vert;0;11;0;0;None;None;0;475;RUBEN;180;2.72;2;611;3;2
vs12;ruben;4;2;25-janv-13;943;mixed;500;400;2000;5;21;1.25876020904;True;L;8;N;0;1500;None;None;None;None;None;None;None;None;None;C;1192;7;Rouge;0;4;0;0;None;None;0;1230;RUBEN;194.5;5.4;0;1365;6;5
vs12;ruben;4;2;25-janv-13;943;mixed;500;400;2000;5;22;4.45577753702;False;L;8;a;1;257;None;None;None;None;None;None;None;None;None;A;2433;2;Rouge;0;8;0;0;None;None;0;505;RUBEN;184;5.5;0;643;3;2
