manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,RecRT,Erreur,Rec2Type,RecRT2,Rec2,couleur,Prime,CordCible,CordPrime,Yes/No,AV/AP,Diff,PostTest,DiffTime,RECORDING_SESSION_LABEL,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,BUTTON_PRESS_COUNT,DURATION,FIXATION_COUNT,SACCADE_COUNT,training,task,trialId
vs12,zoe,4,2,29-janv-13,1150,mixed,500,400,2000,2,28,1.86140394426,1,X,4,a,1,427,,,,,,,,,D,1414,10,Rouge,0,4,0,0,,,0,1006,ZOE,183.2,6.77,44,1140,5,5,0,X among T,3364
vs12,zoe,4,2,29-janv-13,1150,mixed,500,400,2000,2,29,2.73878107558,1,X,16,a,1,291,,,,,,,,,A,2556,0,Rouge,0,16,0,0,,,0,411,ZOE,154.67,3.77,20,546,3,2,0,X among T,3365
vs12,zoe,4,2,29-janv-13,1150,mixed,500,400,2000,2,30,0.673016719735,1,L,16,a,1,362,,,,,,,,,A,1764,0,Rouge,0,3,0,0,,,0,304,ZOE,166,4.58,18,439,2,2,0,L among T,3366
vs12,zoe,4,2,29-janv-13,1150,mixed,500,400,2000,2,31,5.30847009231,1,X,4,z,1,327,,,,,,,,,C,1531,7,Vert,0,4,0,0,,,0,1184,ZOE,141.14,5.92,52,1322,7,6,0,X among T,3367
vs12,zoe,4,2,29-janv-13,1151,mixed,500,400,2000,2,32,1.85713693103,0,L,16,a,1,1472,,,,,,,,,D,1405,10,Rouge,0,11,0,0,,,0,0,ZOE,152.81,4.49,120,3144,16,15,0,L among T,3368
vs12,zoe,4,2,29-janv-13,1151,mixed,500,400,2000,2,33,0.361979669375,0,X,8,z,1,311,,,,,,,,,A,1257,3,Vert,0,8,0,0,,,0,1087,ZOE,138.29,4.93,48,1222,7,6,0,X among T,3369
vs12,zoe,4,2,29-janv-13,1151,mixed,500,400,2000,2,34,4.70837836933,1,L,8,z,1,1347,,,,,,,,,A,3367,0,Vert,0,1,0,0,,,0,0,ZOE,297.67,3.46,122,3145,9,8,0,L among T,3370
vs12,zoe,4,2,29-janv-13,1151,mixed,500,400,2000,2,35,1.94368349884,1,X,8,z,1,301,,,,,,,,,B,1433,4,Vert,0,6,0,0,,,0,650,ZOE,159.25,5.83,30,785,4,3,0,X among T,3371
vs12,zoe,4,2,29-janv-13,1151,mixed,500,400,2000,2,36,5.73126343484,0,L,16,a,1,525,,,,,,,,,D,1081,10,Rouge,0,1,0,0,,,0,2601,ZOE,127.12,4.9,106,2736,16,16,0,L among T,3372
vs12,zoe,4,2,29-janv-13,1152,mixed,500,400,2000,3,1,5.42723835966,0,X,4,z,1,355,,,,,,,,,B,2358,5,Vert,0,1,0,0,,,0,456,ZOE,124.75,3.19,22,594,4,3,0,X among T,3373
vs12,zoe,4,2,29-janv-13,1152,mixed,500,400,2000,3,2,6.15273677739,0,L,16,z,1,303,,,,,,,,,A,5260,3,Vert,0,15,0,0,,,0,582,ZOE,146.75,3.46,27,719,4,3,0,L among T,3374
vs12,zoe,4,2,29-janv-13,1152,mixed,500,400,2000,3,3,4.15693190405,1,X,16,a,1,304,,,,,,,,,A,3893,0,Rouge,0,10,0,0,,,0,1197,ZOE,166.57,2.17,50,1334,7,6,0,X among T,3375
vs12,zoe,4,2,29-janv-13,1152,mixed,500,400,2000,3,4,3.73336429371,1,L,16,a,1,1135,,,,,,,,,D,1814,10,Rouge,0,7,0,0,,,0,0,ZOE,161.81,4.61,120,3153,16,15,0,L among T,3376
vs12,zoe,4,2,29-janv-13,1153,mixed,500,400,2000,3,5,3.8185592082,1,X,8,a,1,278,,,,,,,,,D,1728,8,Rouge,0,7,0,0,,,0,1227,ZOE,133.75,5.45,52,1361,8,7,0,X among T,3377
vs12,zoe,4,2,29-janv-13,1153,mixed,500,400,2000,3,6,6.11910498976,0,X,8,z,1,325,,,,,,,,,A,2050,2,Vert,0,3,0,0,,,0,341,ZOE,125.33,4.03,18,476,3,2,0,X among T,3378
vs12,zoe,4,2,29-janv-13,1153,mixed,500,400,2000,3,7,4.95049991799,0,L,16,z,1,314,,,,,,,,,A,7488,2,Vert,0,10,0,0,,,0,757,ZOE,116.5,5.04,34,894,6,5,0,L among T,3379
vs12,zoe,4,2,29-janv-13,1153,mixed,500,400,2000,3,8,3.68683123076,0,X,16,z,1,276,,,,,,,,,A,6767,1,Vert,0,14,0,0,,,0,669,ZOE,167.5,6.98,31,808,4,3,0,X among T,3380
vs12,zoe,4,2,29-janv-13,1153,mixed,500,400,2000,3,9,3.45583748384,1,X,8,z,1,371,,,,,,,,,B,3928,4,Vert,0,8,0,0,,,0,289,ZOE,113.67,4.69,16,422,3,2,0,X among T,3381
vs12,zoe,4,2,29-janv-13,1153,mixed,500,400,2000,3,10,4.72130673446,1,X,16,z,1,447,,,,,,,,,A,3554,0,Vert,0,15,0,0,,,0,644,ZOE,164.25,4,28,780,4,3,0,X among T,3382
vs12,zoe,4,2,29-janv-13,1153,mixed,500,400,2000,3,11,1.6529925785,0,X,8,a,1,314,,,,,,,,,A,1251,0,Rouge,0,5,0,0,,,0,486,ZOE,95.6,4.18,24,622,5,4,0,X among T,3383
vs12,zoe,4,2,29-janv-13,1153,mixed,500,400,2000,3,12,0.115944225442,0,L,4,a,1,389,,,,,,,,,B,1796,5,Rouge,0,1,0,0,,,0,604,ZOE,144.25,6.16,28,742,4,3,0,L among T,3384
vs12,zoe,4,2,29-janv-13,1154,mixed,500,400,2000,3,13,5.53252742344,0,L,4,z,1,342,,,,,,,,,B,2725,5,Vert,0,1,0,0,,,0,1056,ZOE,211.2,4.94,47,1193,5,4,0,L among T,3385
vs12,zoe,4,2,29-janv-13,1154,mixed,500,400,2000,3,14,1.38216075072,0,X,16,a,1,306,,,,,,,,,B,5052,4,Rouge,0,9,0,0,,,0,1365,ZOE,132.22,4.48,58,1502,9,8,0,X among T,3386
vs12,zoe,4,2,29-janv-13,1154,mixed,500,400,2000,3,15,4.79672418581,1,L,16,a,1,292,,,,,,,,,A,2613,1,Rouge,0,7,0,0,,,0,357,ZOE,141,3.77,20,494,3,2,0,L among T,3387
vs12,zoe,4,2,29-janv-13,1154,mixed,500,400,2000,3,16,3.75842607113,0,L,8,z,1,327,,,,,,,,,A,6272,3,Vert,0,5,0,0,,,0,1099,ZOE,122.88,3.82,48,1234,8,7,0,L among T,3388
vs12,zoe,4,2,29-janv-13,1154,mixed,500,400,2000,3,17,0.380421294175,1,X,4,z,1,359,,,,,,,,,B,1736,5,Vert,0,4,0,0,,,0,433,ZOE,140.33,5.86,22,569,3,3,0,X among T,3389
vs12,zoe,4,2,29-janv-13,1154,mixed,500,400,2000,3,18,2.4486837448,1,X,4,z,1,865,,,,,,,,,B,4198,5,Vert,0,1,0,0,,,0,413,ZOE,143.67,7.54,22,546,3,2,0,X among T,3390
vs12,zoe,4,2,29-janv-13,1154,mixed,500,400,2000,3,19,3.46954905377,0,L,4,a,1,350,,,,,,,,,D,1309,10,Rouge,0,3,0,0,,,0,1086,ZOE,133.57,6.76,46,1224,7,6,0,L among T,3391
vs12,zoe,4,2,29-janv-13,1154,mixed,500,400,2000,3,20,4.83924214906,0,X,8,a,1,328,,,,,,,,,A,1519,0,Rouge,0,5,0,0,,,0,529,ZOE,128.5,5.64,26,662,4,3,0,X among T,3392
vs12,zoe,4,2,29-janv-13,1154,mixed,500,400,2000,3,21,1.08143615024,0,L,8,a,1,314,,,,,,,,,B,1894,5,Rouge,0,3,0,0,,,0,1257,ZOE,113.44,4.65,52,1391,9,8,0,L among T,3393
vs12,zoe,4,2,29-janv-13,1155,mixed,500,400,2000,3,22,0.0182182950972,0,L,8,a,1,353,,,,,,,,,A,4428,1,Rouge,0,1,0,0,,,0,684,ZOE,134.4,3.03,32,820,5,4,0,L among T,3394
vs12,zoe,4,2,29-janv-13,1155,mixed,500,400,2000,3,23,2.49997601946,1,L,8,a,1,293,,,,,,,,,C,2690,7,Rouge,0,7,0,0,,,0,1405,ZOE,147.5,5.3,60,1540,8,7,0,L among T,3395
vs12,zoe,4,2,29-janv-13,1155,mixed,500,400,2000,3,24,4.31408704839,0,X,4,z,1,372,,,,,,,,,A,4673,2,Vert,0,3,0,0,,,0,300,ZOE,106.33,4.41,16,436,3,2,0,X among T,3396
vs12,zoe,4,2,29-janv-13,1155,mixed,500,400,2000,3,25,4.44871260951,1,L,4,a,1,328,,,,,,,,,A,5905,2,Rouge,0,2,0,0,,,0,434,ZOE,164.67,3.54,22,569,3,2,0,L among T,3397
vs12,zoe,4,2,29-janv-13,1155,mixed,500,400,2000,3,26,3.3674009191,1,X,16,a,1,586,,,,,,,,,A,1871,1,Rouge,0,14,0,0,,,0,438,ZOE,149.33,5.47,22,572,3,2,0,X among T,3398
vs12,zoe,4,2,29-janv-13,1155,mixed,500,400,2000,3,27,1.99077526843,1,L,8,a,1,313,,,,,,,,,B,2375,5,Rouge,0,3,0,0,,,0,1133,ZOE,123.25,3.79,48,1268,8,7,0,L among T,3399
vs12,zoe,4,2,29-janv-13,1155,mixed,500,400,2000,3,28,4.54291387787,1,L,16,a,1,440,,,,,,,,,B,2434,5,Rouge,0,14,0,0,,,0,1028,ZOE,156.83,5.03,44,1163,6,5,0,L among T,3400
vs12,zoe,4,2,29-janv-13,1155,mixed,500,400,2000,3,29,6.08786285332,1,L,4,z,1,366,,,,,,,,,D,1198,10,Vert,0,1,0,0,,,0,1407,ZOE,148.25,7.77,58,1542,8,7,0,L among T,3401
vs12,zoe,4,2,29-janv-13,1156,mixed,500,400,2000,3,30,4.18478558021,1,L,4,N,0,1500,,,,,,,,,C,4005,7,Vert,0,2,0,0,,,0,0,ZOE,247.9,3.19,120,3145,10,9,0,L among T,3402
vs12,zoe,4,2,29-janv-13,1156,mixed,500,400,2000,3,31,1.59665591407,0,X,16,a,1,340,,,,,,,,,A,4469,3,Rouge,0,4,0,0,,,0,1018,ZOE,179.6,6.04,44,1153,5,4,0,X among T,3403
vs12,zoe,4,2,29-janv-13,1156,mixed,500,400,2000,3,32,5.82317259984,1,X,8,a,1,341,,,,,,,,,A,1105,0,Rouge,0,1,0,0,,,0,546,ZOE,140.5,3.27,26,681,4,3,0,X among T,3404
vs12,zoe,4,2,29-janv-13,1156,mixed,500,400,2000,3,33,4.26884420104,0,X,4,z,1,292,,,,,,,,,A,1183,2,Vert,0,3,0,0,,,0,590,ZOE,116.4,4.54,28,725,5,4,0,X among T,3405
vs12,zoe,4,2,29-janv-13,1156,mixed,500,400,2000,3,34,1.83191981892,1,L,8,a,1,411,,,,,,,,,D,1464,9,Rouge,0,4,0,0,,,0,2277,ZOE,122.5,7.44,92,2416,14,13,0,L among T,3406
vs12,zoe,4,2,29-janv-13,1156,mixed,500,400,2000,3,35,1.65958124551,0,L,16,a,1,332,,,,,,,,,A,1148,3,Rouge,0,14,0,0,,,0,985,ZOE,149.67,5.59,42,1119,6,5,0,L among T,3407
vs12,zoe,4,2,29-janv-13,1156,mixed,500,400,2000,3,36,3.77150036935,1,X,4,z,1,273,,,,,,,,,B,1275,5,Vert,0,3,0,0,,,0,461,ZOE,115,2.85,22,595,4,4,0,X among T,3408
vs12,zoe,4,2,29-janv-13,1200,mixed,500,400,2000,4,1,0.418986916762,0,X,4,a,1,378,,,,,,,,,A,4447,3,Rouge,0,3,0,0,,,0,995,ZOE,162,6.33,44,1159,6,5,0,X among T,3409
vs12,zoe,4,2,29-janv-13,1200,mixed,500,400,2000,4,2,4.41150232521,1,X,8,z,1,288,,,,,,,,,A,3048,0,Vert,0,4,0,0,,,0,429,ZOE,154.33,8.91,22,565,3,2,0,X among T,3410
vs12,zoe,4,2,29-janv-13,1201,mixed,500,400,2000,4,3,0.286699864084,1,L,8,a,1,337,,,,,,,,,D,1947,9,Rouge,0,8,0,0,,,0,1701,ZOE,159.56,6.68,70,1834,9,8,0,L among T,3411
vs12,zoe,4,2,29-janv-13,1201,mixed,500,400,2000,4,4,3.93805239671,0,L,16,z,1,327,,,,,,,,,A,9213,2,Vert,0,8,0,0,,,0,1002,ZOE,115,3.45,44,1141,8,7,0,L among T,3412
vs12,zoe,4,2,29-janv-13,1201,mixed,500,400,2000,4,5,5.87863236609,1,X,16,z,1,313,,,,,,,,,A,4662,0,Vert,0,15,0,0,,,0,513,ZOE,139.75,2.87,26,650,4,3,0,X among T,3413
vs12,zoe,4,2,29-janv-13,1201,mixed,500,400,2000,4,6,1.32051407127,1,X,16,a,1,374,,,,,,,,,A,8424,1,Rouge,0,13,0,0,,,0,829,ZOE,213.75,4.96,36,963,4,3,0,X among T,3414
vs12,zoe,4,2,29-janv-13,1201,mixed,500,400,2000,4,7,4.69370386557,0,L,4,a,1,271,,,,,,,,,A,4999,2,Rouge,0,4,0,0,,,0,567,ZOE,209,4.13,26,704,3,2,0,L among T,3415
vs12,zoe,4,2,29-janv-13,1201,mixed,500,400,2000,4,8,2.26751363443,1,L,4,a,1,369,,,,,,,,,C,3430,7,Rouge,0,4,0,0,,,0,1110,ZOE,166.67,7.05,48,1245,6,5,0,L among T,3416
vs12,zoe,4,2,29-janv-13,1202,mixed,500,400,2000,4,9,2.0940107696,1,X,16,a,1,535,,,,,,,,,B,3513,4,Rouge,0,1,0,0,,,0,1144,ZOE,152.86,3.61,49,1279,7,6,0,X among T,3417
