manip,subject,session,order,mm,tm,trialType,iti,fixDur,stimDur,nBlock,nTrial,alpha,present,targType,nItems,resp,acc,rt,confidence,estNItems,estTime,confidenceRT,estNItemsRT,estTimeRT,RecRT,Erreur,Rec2Type,RecRT2,Rec2,couleur,Prime,CordCible,CordPrime,Yes/No,AV/AP,Diff,PostTest,RECORDING_SESSION_LABEL,AVERAGE_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,BLINK_COUNT,BUTTON_PRESS_COUNT,FIXATION_COUNT,IP_DURATION,SACCADE_COUNT,V48,V49,training,task,trialId
vs12,mon,4,2,05Feb2013,924,mixed,500,400,2000,2,23,1.23902327377,1,X,4,z,1,524,,,,,,,,,A,3484,0,Vert,0,3,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,X among T,4124
vs12,mon,4,2,05Feb2013,924,mixed,500,400,2000,2,24,1.01390572718,1,L,4,a,1,471,,,,,,,,,A,1563,2,Rouge,0,3,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,L among T,4125
vs12,mon,4,2,05Feb2013,954,mixed,500,400,2000,8,22,5.80845314138,0,X,8,z,1,405,,,,,,,,,A,1225,3,Vert,0,6,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4126
vs12,mon,4,2,05Feb2013,920,mixed,500,400,2000,1,34,0.955985559775,1,L,4,z,1,292,,,,,,,,,A,8098,2,Vert,0,1,0,0,,,0,MON,3000,0,0,115,1,3000,0,,,0,L among T,4127
vs12,mon,4,2,05Feb2013,934,mixed,500,400,2000,4,31,4.43385430711,1,X,16,a,1,526,,,,,,,,,B,3230,4,Rouge,0,1,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,X among T,4128
vs12,mon,4,2,05Feb2013,928,mixed,500,400,2000,3,22,0.124965958852,1,L,16,z,1,539,,,,,,,,,A,1303,2,Vert,0,12,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,L among T,4129
vs12,mon,4,2,05Feb2013,954,mixed,500,400,2000,8,20,0.818395459215,1,X,16,a,1,585,,,,,,,,,A,920,2,Rouge,0,3,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,X among T,4130
vs12,mon,4,2,05Feb2013,944,mixed,500,400,2000,6,20,1.84858873613,1,L,8,a,1,553,,,,,,,,,A,4073,3,Rouge,0,1,0,0,,,0,MON,3000,0,0,115,1,3000,0,,,0,L among T,4131
vs12,mon,4,2,05Feb2013,918,mixed,500,400,2000,1,15,5.40728029789,0,L,4,a,1,513,,,,,,,,,B,2225,4,Rouge,0,1,0,0,,,0,MON,3000,0,0,115,1,3000,0,,,0,L among T,4132
vs12,mon,4,2,05Feb2013,933,mixed,500,400,2000,4,27,6.27148477531,1,X,8,a,1,542,,,,,,,,,A,1350,2,Rouge,0,1,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,X among T,4133
vs12,mon,4,2,05Feb2013,920,mixed,500,400,2000,1,35,3.60076342946,0,L,16,a,1,452,,,,,,,,,A,2085,2,Rouge,0,12,0,0,,,0,MON,3000,0,0,112,1,3000,0,,,0,L among T,4134
vs12,mon,4,2,05Feb2013,956,mixed,500,400,2000,8,36,0.720056861381,0,X,16,a,1,503,,,,,,,,,A,1644,3,Rouge,0,6,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4135
vs12,mon,4,2,05Feb2013,941,mixed,500,400,2000,5,29,0.30684603854,0,X,16,a,1,546,,,,,,,,,B,1617,4,Rouge,0,5,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4136
vs12,mon,4,2,05Feb2013,925,mixed,500,400,2000,2,27,0.765794311022,0,X,4,z,1,405,,,,,,,,,A,1590,1,Vert,0,3,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,X among T,4137
vs12,mon,4,2,05Feb2013,943,mixed,500,400,2000,6,11,4.85667431767,1,L,4,a,1,395,,,,,,,,,A,1788,3,Rouge,0,1,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,L among T,4138
vs12,mon,4,2,05Feb2013,918,mixed,500,400,2000,1,20,5.42516586163,0,L,8,a,1,346,,,,,,,,,B,2662,4,Rouge,0,3,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,L among T,4139
vs12,mon,4,2,05Feb2013,909,Ent1,500,400,2000,1,8,1.18611584215,1,L,8,z,1,633,,,,,,,,,,,,Vert,0,5,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,L among T,4140
vs12,mon,4,2,05Feb2013,923,mixed,500,400,2000,2,15,0.146673801072,1,X,8,z,1,347,,,,,,,,,A,1512,2,Vert,0,5,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,X among T,4141
vs12,mon,4,2,05Feb2013,918,mixed,500,400,2000,1,16,4.2884088503,0,X,8,z,1,335,,,,,,,,,B,2642,4,Vert,0,4,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4142
vs12,mon,4,2,05Feb2013,923,mixed,500,400,2000,2,13,5.40865670914,0,X,16,z,1,322,,,,,,,,,B,3349,4,Vert,0,7,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4143
vs12,mon,4,2,05Feb2013,918,mixed,500,400,2000,1,18,5.19652763281,1,X,8,a,1,445,,,,,,,,,B,2934,4,Rouge,0,5,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4144
vs12,mon,4,2,05Feb2013,943,mixed,500,400,2000,6,8,3.89740926519,1,X,4,z,1,355,,,,,,,,,A,1368,3,Vert,0,4,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4145
vs12,mon,4,2,05Feb2013,924,mixed,500,400,2000,2,17,2.96314251251,1,L,8,z,1,391,,,,,,,,,A,1984,3,Vert,0,3,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,L among T,4146
vs12,mon,4,2,05Feb2013,909,Ent1,500,400,2000,1,9,2.38238947469,0,L,4,z,1,339,,,,,,,,,,,,Vert,0,3,0,0,,,0,MON,3000,0,0,115,1,3000,0,,,0,L among T,4147
vs12,mon,4,2,05Feb2013,938,mixed,500,400,2000,5,1,2.37353368396,1,L,8,a,1,580,,,,,,,,,B,2708,5,Rouge,0,5,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,L among T,4148
vs12,mon,4,2,05Feb2013,909,Ent1,500,400,2000,1,1,1.77930978906,1,X,4,a,1,341,,,,,,,,,,,,Rouge,0,3,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4149
vs12,mon,4,2,05Feb2013,953,mixed,500,400,2000,8,5,2.54952363287,0,X,4,a,1,451,,,,,,,,,A,2186,2,Rouge,0,2,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4150
vs12,mon,4,2,05Feb2013,943,mixed,500,400,2000,6,13,1.84891058757,1,L,4,z,1,298,,,,,,,,,B,2620,5,Vert,0,2,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,L among T,4151
vs12,mon,4,2,05Feb2013,923,mixed,500,400,2000,2,8,6.04343533517,1,L,4,a,1,407,,,,,,,,,A,3820,3,Rouge,0,3,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,L among T,4152
vs12,mon,4,2,05Feb2013,927,mixed,500,400,2000,3,14,2.60280698546,1,X,4,a,1,344,,,,,,,,,A,1700,0,Rouge,0,2,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,X among T,4153
vs12,mon,4,2,05Feb2013,922,mixed,500,400,2000,2,7,3.38699651752,0,L,8,z,1,479,,,,,,,,,B,3544,4,Vert,0,8,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,L among T,4154
vs12,mon,4,2,05Feb2013,928,mixed,500,400,2000,3,16,5.78801316206,0,X,16,a,1,427,,,,,,,,,A,1601,1,Rouge,0,13,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,X among T,4155
vs12,mon,4,2,05Feb2013,916,mixed,500,400,2000,1,4,5.02659898263,0,X,8,a,1,328,,,,,,,,,A,3495,2,Rouge,0,3,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4156
vs12,mon,4,2,05Feb2013,949,mixed,500,400,2000,7,12,5.65131534318,0,X,8,z,1,562,,,,,,,,,B,2697,4,Vert,0,7,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4157
vs12,mon,4,2,05Feb2013,918,mixed,500,400,2000,1,19,2.55139127976,0,X,4,a,1,307,,,,,,,,,C,5592,6,Rouge,0,4,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4158
vs12,mon,4,2,05Feb2013,929,mixed,500,400,2000,3,33,2.86603761335,1,X,16,a,1,637,,,,,,,,,A,1180,1,Rouge,0,6,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,X among T,4159
vs12,mon,4,2,05Feb2013,909,Ent1,500,400,2000,1,10,4.86558724638,1,X,8,z,1,415,,,,,,,,,,,,Vert,0,3,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4160
vs12,mon,4,2,05Feb2013,931,mixed,500,400,2000,4,9,2.12443269551,1,X,16,a,1,708,,,,,,,,,A,2417,2,Rouge,0,12,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,X among T,4161
vs12,mon,4,2,05Feb2013,939,mixed,500,400,2000,5,13,2.82343986527,1,X,4,a,1,394,,,,,,,,,A,1242,2,Rouge,0,1,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4162
vs12,mon,4,2,05Feb2013,914,Ent2,500,400,2000,1,12,5.74709532796,1,L,4,a,1,512,,,,,,,,,A,4414,3,Rouge,0,3,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,L among T,4163
vs12,mon,4,2,05Feb2013,941,mixed,500,400,2000,5,35,1.66506523284,0,L,4,z,1,479,,,,,,,,,B,1698,5,Vert,0,3,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,L among T,4164
vs12,mon,4,2,05Feb2013,949,mixed,500,400,2000,7,13,0.86123250251,1,L,16,a,1,684,,,,,,,,,C,2703,7,Rouge,0,2,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,L among T,4165
vs12,mon,4,2,05Feb2013,925,mixed,500,400,2000,2,28,1.33537577375,0,L,16,z,0,775,,,,,,,,,B,2929,4,Rouge,0,5,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,L among T,4166
vs12,mon,4,2,05Feb2013,938,mixed,500,400,2000,5,6,1.18464888013,1,L,4,z,1,786,,,,,,,,,A,1648,2,Vert,0,1,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,L among T,4167
vs12,mon,4,2,05Feb2013,929,mixed,500,400,2000,3,32,3.50171813999,0,L,16,z,1,639,,,,,,,,,C,2258,6,Vert,0,10,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,L among T,4168
vs12,mon,4,2,05Feb2013,916,mixed,500,400,2000,1,3,4.46452835662,1,X,4,z,1,490,,,,,,,,,A,2922,2,Vert,0,4,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,X among T,4169
vs12,mon,4,2,05Feb2013,932,mixed,500,400,2000,4,20,0.479533140903,1,X,8,a,1,345,,,,,,,,,A,1548,1,Rouge,0,4,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,X among T,4170
vs12,mon,4,2,05Feb2013,954,mixed,500,400,2000,8,14,3.933167207,0,X,8,z,1,815,,,,,,,,,B,719,4,Vert,0,8,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,X among T,4171
vs12,mon,4,2,05Feb2013,931,mixed,500,400,2000,4,7,2.01211521639,1,L,4,a,1,833,,,,,,,,,A,2883,3,Rouge,0,4,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,L among T,4172
vs12,mon,4,2,05Feb2013,931,mixed,500,400,2000,4,3,6.25332976387,0,X,4,z,1,899,,,,,,,,,A,1967,2,Vert,0,3,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4173
vs12,mon,4,2,05Feb2013,929,mixed,500,400,2000,3,30,5.30296323332,0,L,8,a,1,437,,,,,,,,,B,2977,4,Rouge,0,3,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,L among T,4174
vs12,mon,4,2,05Feb2013,929,mixed,500,400,2000,3,34,3.70513514745,1,L,4,z,1,861,,,,,,,,,B,1109,4,Vert,0,3,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,L among T,4175
vs12,mon,4,2,05Feb2013,953,mixed,500,400,2000,8,10,4.52855388579,0,X,4,z,1,704,,,,,,,,,A,1602,2,Vert,0,3,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4176
vs12,mon,4,2,05Feb2013,955,mixed,500,400,2000,8,26,2.19554321595,0,L,8,a,1,887,,,,,,,,,B,1616,5,Rouge,0,7,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,L among T,4177
vs12,mon,4,2,05Feb2013,917,mixed,500,400,2000,1,5,2.06040668649,0,L,8,z,1,735,,,,,,,,,B,2660,4,Vert,0,3,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,L among T,4178
vs12,mon,4,2,05Feb2013,923,mixed,500,400,2000,2,11,0.80420896796,1,X,16,z,1,301,,,,,,,,,B,2412,4,Vert,0,13,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4179
vs12,mon,4,2,05Feb2013,914,Ent2,500,400,2000,1,9,2.08145292437,0,L,4,a,1,603,,,,,,,,,B,1910,4,Rouge,0,4,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,L among T,4180
vs12,mon,4,2,05Feb2013,933,mixed,500,400,2000,4,21,4.56998379365,1,L,8,z,1,397,,,,,,,,,A,3943,3,Vert,0,2,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,L among T,4181
vs12,mon,4,2,05Feb2013,931,mixed,500,400,2000,4,10,1.45965799154,1,X,4,z,1,925,,,,,,,,,A,1648,2,Vert,0,4,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,X among T,4182
vs12,mon,4,2,05Feb2013,931,mixed,500,400,2000,4,2,0.24630080481,1,X,4,a,1,421,,,,,,,,,A,2968,2,Rouge,0,2,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4183
vs12,mon,4,2,05Feb2013,917,mixed,500,400,2000,1,13,4.93334405242,0,L,16,z,0,656,,,,,,,,,B,1937,5,Rouge,0,4,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,L among T,4184
vs12,mon,4,2,05Feb2013,940,mixed,500,400,2000,5,27,0.412736526482,1,L,8,N,0,1000,,,,,,,,,B,4396,5,Rouge,0,2,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,L among T,4185
vs12,mon,4,2,05Feb2013,918,mixed,500,400,2000,1,14,3.31196278358,0,L,8,z,1,1232,,,,,,,,,B,1568,5,Vert,0,6,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,L among T,4186
vs12,mon,4,2,05Feb2013,914,Ent2,500,400,2000,1,8,0.533555346117,1,L,8,a,1,1188,,,,,,,,,B,3681,4,Rouge,0,5,0,0,,,0,MON,3000,0,0,114,1,3000,0,,,0,L among T,4187
vs12,mon,4,2,05Feb2013,914,Ent2,500,400,2000,1,10,2.2247750715,0,X,16,a,1,819,,,,,,,,,B,4983,5,Rouge,0,7,0,0,,,0,MON,3000,0,0,116,1,3000,0,,,0,X among T,4188
vs12,mon,4,2,05Feb2013,907,Ent1,500,400,2000,1,3,0.111253334379,1,L,4,0,0,,,,,,,,,,,,Vert,0,1,0,0,,,0,0,MON,197.33,0,1,58,6,1535,6,,,0,L among T,4189
vs12,mon,4,2,05Feb2013,932,mixed,500,400,2000,4,11,3.19601661755,0,X,8,z,1,373,,,,,,,,,A,1705,2,Vert,0,5,0,0,,,0,MON,1821.5,0.2,0,115,2,3000,1,,,0,X among T,4190
vs12,mon,4,2,05Feb2013,940,mixed,500,400,2000,5,23,1.52091254731,1,X,16,a,1,422,,,,,,,,,C,1560,6,Rouge,0,14,0,0,,,0,MON,1793,0.21,0,116,2,3000,1,,,0,X among T,4191
vs12,mon,4,2,05Feb2013,927,mixed,500,400,2000,3,5,3.10645004725,0,X,4,a,1,367,,,,,,,,,A,3034,1,Rouge,0,1,0,0,,,0,MON,2048,0.21,0,116,2,3000,1,,,0,X among T,4192
vs12,mon,4,2,05Feb2013,929,mixed,500,400,2000,3,28,4.08691130448,0,L,4,z,1,1336,,,,,,,,,A,1669,3,Vert,0,2,0,0,,,0,MON,1906,0.22,0,116,2,3000,1,,,0,L among T,4193
vs12,mon,4,2,05Feb2013,952,mixed,500,400,2000,7,35,2.98650116075,0,X,16,z,1,350,,,,,,,,,A,1422,2,Vert,0,1,0,0,,,0,MON,1794,0.23,0,114,2,3000,1,,,0,X among T,4194
vs12,mon,4,2,05Feb2013,930,mixed,500,400,2000,4,1,2.81226207834,1,X,4,z,1,327,,,,,,,,,A,2225,2,Vert,0,3,0,0,,,0,MON,1823,0.23,0,115,2,3000,1,,,0,X among T,4195
vs12,mon,4,2,05Feb2013,941,mixed,500,400,2000,5,33,0.469732716739,0,X,8,a,1,334,,,,,,,,,A,4184,3,Rouge,0,5,0,0,,,0,MON,1817.5,0.23,0,114,2,3000,1,,,0,X among T,4196
vs12,mon,4,2,05Feb2013,925,mixed,500,400,2000,2,32,1.22175958241,1,L,8,a,1,409,,,,,,,,,A,1023,2,Rouge,0,2,0,0,,,0,MON,1697,0.24,0,116,2,3000,1,,,0,L among T,4197
vs12,mon,4,2,05Feb2013,950,mixed,500,400,2000,7,16,1.62590308773,0,L,4,z,1,342,,,,,,,,,B,1043,4,Vert,0,2,0,0,,,0,MON,1834,0.24,0,114,2,3000,1,,,0,L among T,4198
vs12,mon,4,2,05Feb2013,922,mixed,500,400,2000,2,5,3.52431573717,0,X,8,a,1,383,,,,,,,,,B,2171,4,Rouge,0,6,0,0,,,0,MON,1895.5,0.24,0,116,2,3000,1,,,0,X among T,4199
vs12,mon,4,2,05Feb2013,917,mixed,500,400,2000,1,10,1.99240080434,1,X,16,z,1,637,,,,,,,,,C,2604,6,Vert,0,4,0,0,,,0,MON,2015,0.25,0,114,2,3000,1,,,0,X among T,4200
vs12,mon,4,2,05Feb2013,920,mixed,500,400,2000,1,33,6.08285387083,0,X,16,a,1,454,,,,,,,,,B,3518,4,Rouge,0,7,0,0,,,0,MON,1934.5,0.25,0,116,2,3000,1,,,0,X among T,4201
vs12,mon,4,2,05Feb2013,919,mixed,500,400,2000,1,30,5.89322886915,1,L,4,z,1,388,,,,,,,,,B,2135,4,Vert,0,4,0,0,,,0,MON,1634,0.26,0,114,2,3000,1,,,0,L among T,4202
vs12,mon,4,2,05Feb2013,919,mixed,500,400,2000,1,29,4.76306324575,1,L,4,a,1,286,,,,,,,,,A,2312,3,Rouge,0,4,0,0,,,0,MON,1872.5,0.26,0,114,2,3000,1,,,0,L among T,4203
vs12,mon,4,2,05Feb2013,925,mixed,500,400,2000,2,30,3.89992936917,0,X,8,a,1,530,,,,,,,,,A,1404,1,Rouge,0,1,0,0,,,0,MON,1899,0.27,0,115,2,3000,1,,,0,X among T,4204
vs12,mon,4,2,05Feb2013,919,mixed,500,400,2000,1,26,4.96187488611,0,L,4,z,1,413,,,,,,,,,A,3653,3,Vert,0,3,0,0,,,0,MON,1943,0.27,0,116,2,3000,1,,,0,L among T,4205
vs12,mon,4,2,05Feb2013,928,mixed,500,400,2000,3,18,5.47890572009,1,X,16,a,1,304,,,,,,,,,A,1438,1,Rouge,0,11,0,0,,,0,MON,1889.5,0.27,0,114,2,3000,1,,,0,X among T,4206
vs12,mon,4,2,05Feb2013,917,mixed,500,400,2000,1,9,0.277026791375,0,L,16,z,1,653,,,,,,,,,B,3334,5,Vert,0,10,0,0,,,0,MON,2015.5,0.27,0,116,2,3000,1,,,0,L among T,4207
vs12,mon,4,2,05Feb2013,944,mixed,500,400,2000,6,23,3.49871290591,0,X,16,a,1,274,,,,,,,,,A,1407,2,Rouge,0,7,0,0,,,0,MON,1788,0.28,0,114,2,3000,1,,,0,X among T,4208
vs12,mon,4,2,05Feb2013,920,mixed,500,400,2000,1,36,1.20390412983,1,X,16,a,1,330,,,,,,,,,A,1846,2,Rouge,0,6,0,0,,,0,MON,1905,0.29,0,116,2,3000,1,,,0,X among T,4209
vs12,mon,4,2,05Feb2013,920,mixed,500,400,2000,1,32,0.13752170757,0,X,16,z,1,487,,,,,,,,,B,2163,5,Vert,0,5,0,0,,,0,MON,1712.67,0.29,0,116,3,3000,2,,,0,X among T,4210
vs12,mon,4,2,05Feb2013,907,Ent1,500,400,2000,1,1,0.874647250259,1,X,4,N,0,1000,,,,,,,,,,,,Vert,0,2,0,0,,,0,MON,1641,0.3,0,115,2,3000,1,,,0,X among T,4211
vs12,mon,4,2,05Feb2013,945,mixed,500,400,2000,6,30,5.47228333614,0,L,16,z,1,370,,,,,,,,,C,2687,6,Vert,0,15,0,0,,,0,MON,2052,0.3,0,116,2,3000,1,,,0,L among T,4212
vs12,mon,4,2,05Feb2013,919,mixed,500,400,2000,1,27,6.04047821369,1,X,8,z,1,307,,,,,,,,,B,2121,4,Vert,0,4,0,0,,,0,MON,1845.5,0.3,0,116,2,3000,1,,,0,X among T,4213
vs12,mon,4,2,05Feb2013,944,mixed,500,400,2000,6,21,4.62856725051,1,X,16,z,1,378,,,,,,,,,B,2767,4,Vert,0,8,0,0,,,0,MON,1851,0.32,0,116,2,3000,1,,,0,X among T,4214
vs12,mon,4,2,05Feb2013,917,mixed,500,400,2000,1,8,5.50723079925,0,X,16,a,1,420,,,,,,,,,B,3801,5,Rouge,0,8,0,0,,,0,MON,2000,0.32,0,116,2,3000,1,,,0,X among T,4215
vs12,mon,4,2,05Feb2013,931,mixed,500,400,2000,4,8,2.45041872748,1,L,4,a,1,968,,,,,,,,,A,2711,3,Rouge,0,1,0,0,,,0,MON,2138,0.32,0,116,2,3000,1,,,0,L among T,4216
vs12,mon,4,2,05Feb2013,919,mixed,500,400,2000,1,25,1.51746335466,0,X,8,a,1,315,,,,,,,,,B,2587,5,Rouge,0,7,0,0,,,0,MON,1914.5,0.33,0,114,2,3000,1,,,0,X among T,4217
vs12,mon,4,2,05Feb2013,955,mixed,500,400,2000,8,24,4.69383768047,1,X,8,a,1,328,,,,,,,,,A,1611,3,Rouge,0,8,0,0,,,0,MON,1751.5,0.34,1,116,2,3000,1,,,0,X among T,4218
vs12,mon,4,2,05Feb2013,929,mixed,500,400,2000,3,29,5.79699188908,1,L,8,a,1,344,,,,,,,,,A,1246,2,Rouge,0,2,0,0,,,0,MON,1833,0.4,0,114,2,3000,1,,,0,L among T,4219
vs12,mon,4,2,05Feb2013,926,mixed,500,400,2000,3,2,0.85600708079,1,X,4,z,1,291,,,,,,,,,A,1115,1,Vert,0,1,0,0,,,0,MON,1195.67,0.41,0,114,3,3000,2,,,0,X among T,4220
vs12,mon,4,2,05Feb2013,944,mixed,500,400,2000,6,17,5.88688494765,1,L,4,a,1,326,,,,,,,,,A,2337,3,Rouge,0,4,0,0,,,0,MON,1818.5,0.42,0,116,2,3000,1,,,0,L among T,4221
vs12,mon,4,2,05Feb2013,949,mixed,500,400,2000,7,10,2.33786035499,1,L,8,z,1,372,,,,,,,,,C,2290,6,Vert,0,5,0,0,,,0,MON,1827,0.43,0,114,2,3000,1,,,0,L among T,4222
vs12,mon,4,2,05Feb2013,909,Ent1,500,400,2000,1,11,3.45061669987,0,X,8,z,1,532,,,,,,,,,,,,Vert,0,1,0,0,,,0,MON,2002.5,0.44,0,114,2,3000,1,,,0,X among T,4223
vs12,mon,4,2,05Feb2013,945,mixed,500,400,2000,6,24,2.63509443529,0,L,16,a,1,615,,,,,,,,,C,2401,7,Rouge,0,4,0,0,,,0,MON,1970.5,0.45,0,116,2,3000,1,,,0,L among T,4224
vs12,mon,4,2,05Feb2013,951,mixed,500,400,2000,7,28,3.6565316687,1,X,8,a,1,304,,,,,,,,,B,2015,4,Rouge,0,6,0,0,,,0,MON,1845,0.47,0,116,2,3000,1,,,0,X among T,4225
vs12,mon,4,2,05Feb2013,932,mixed,500,400,2000,4,18,1.89469576256,0,L,4,a,1,519,,,,,,,,,A,1953,2,Rouge,0,3,0,0,,,0,MON,1960,0.47,0,114,2,3000,1,,,0,L among T,4226
vs12,mon,4,2,05Feb2013,913,Ent2,500,400,2000,1,5,1.44795117633,0,L,8,a,0,980,,,,,,,,,A,2942,3,Vert,0,3,0,0,,,0,MON,1918.5,0.47,0,114,2,3000,1,,,0,L among T,4227
vs12,mon,4,2,05Feb2013,924,mixed,500,400,2000,2,21,1.29024071275,0,X,16,z,1,637,,,,,,,,,B,1840,4,Vert,0,10,0,0,,,0,MON,2011.5,0.48,0,116,2,3000,1,,,0,X among T,4228
vs12,mon,4,2,05Feb2013,939,mixed,500,400,2000,5,11,4.68112109637,1,L,16,a,1,581,,,,,,,,,A,2682,2,Rouge,0,14,0,0,,,0,MON,1939,0.49,0,116,2,3000,1,,,0,L among T,4229
vs12,mon,4,2,05Feb2013,919,mixed,500,400,2000,1,24,3.28553044952,0,X,4,z,1,309,,,,,,,,,A,2977,3,Vert,0,3,0,0,,,0,MON,1304.67,0.51,0,116,3,3000,2,,,0,X among T,4230
vs12,mon,4,2,05Feb2013,917,mixed,500,400,2000,1,12,1.26062460974,1,X,16,a,1,435,,,,,,,,,B,3343,4,Rouge,0,5,0,0,,,0,MON,1967.5,0.51,0,116,2,3000,1,,,0,X among T,4231
vs12,mon,4,2,05Feb2013,930,mixed,500,400,2000,3,36,0.941235198681,1,L,16,z,1,467,,,,,,,,,A,1925,2,Vert,0,1,0,0,,,0,MON,1921,0.53,0,114,2,3000,1,,,0,L among T,4232
vs12,mon,4,2,05Feb2013,949,mixed,500,400,2000,7,5,6.05356158577,0,X,4,z,1,301,,,,,,,,,A,1378,2,Vert,0,2,0,0,,,0,MON,1762.5,0.54,0,116,2,3000,1,,,0,X among T,4233
vs12,mon,4,2,05Feb2013,910,Ent1,500,400,2000,1,12,4.63829400094,0,X,4,z,1,629,,,,,,,,,,,,Vert,0,4,0,0,,,0,MON,1326.67,0.55,0,116,3,3000,2,,,0,X among T,4234
vs12,mon,4,2,05Feb2013,919,mixed,500,400,2000,1,22,0.222755253191,1,X,4,z,1,327,,,,,,,,,B,1644,5,Vert,0,2,0,0,,,0,MON,1326.33,0.56,0,116,3,3000,2,,,0,X among T,4235
vs12,mon,4,2,05Feb2013,927,mixed,500,400,2000,3,10,1.1080021018,1,L,8,a,1,670,,,,,,,,,A,3677,3,Rouge,0,6,0,0,,,0,MON,908.5,0.56,0,114,4,3000,3,,,0,L among T,4236
vs12,mon,4,2,05Feb2013,949,mixed,500,400,2000,7,8,4.86168815733,0,X,4,0,0,,,,,,,,,,,,Rouge,0,3,0,0,,,0,0,MON,478,0.58,1,42,2,1122,1,,,0,X among T,4237
vs12,mon,4,2,05Feb2013,948,mixed,500,400,2000,7,2,2.77578240078,0,X,8,a,1,324,,,,,,,,,B,2347,4,Rouge,0,6,0,0,,,0,MON,1207,0.58,0,116,3,3000,2,,,0,X among T,4238
vs12,mon,4,2,05Feb2013,940,mixed,500,400,2000,5,21,2.39752083477,1,L,8,a,1,295,,,,,,,,,A,3167,3,Rouge,0,2,0,0,,,0,MON,1877,0.6,1,114,2,3000,1,,,0,L among T,4239
vs12,mon,4,2,05Feb2013,923,mixed,500,400,2000,2,16,0.362588766323,0,L,4,z,1,365,,,,,,,,,A,2878,2,Vert,0,2,0,0,,,0,MON,1912.5,0.61,0,116,2,3000,1,,,0,L among T,4240
